frame,k,outRe_hex,outIm_hex
369,8,FFB4,000C
369,9,077B,FEC3
369,10,F74D,0000
369,11,068A,00AD
369,12,074A,F4D8
369,13,F7D6,0671
369,14,FFE4,00F7
369,15,01BF,FA89
370,0,FF6D,FEB0
370,1,FF8F,0008
370,2,F9EC,0000
370,3,FE09,0475
370,4,F798,06AA
370,5,03A4,FDEA
370,6,008F,0189
370,7,0250,FFD1
370,8,FF6D,0150
370,9,0467,FAD0
370,10,FCFE,0000
370,11,0417,01F5
370,12,04EE,F956
370,13,F6B0,0216
370,14,008F,FE77
370,15,FFD0,F9C5
371,0,0091,FF52
371,1,002B,0016
371,2,02AD,0000
371,3,FE5C,FF4A
371,4,0ADD,F7F9
371,5,0399,07B9
371,6,0100,02FB
371,7,FB68,FDC1
371,8,0091,00AE
371,9,F90B,FC9A
371,10,08A3,0000
371,11,FA30,0106
371,12,FAD1,0807
371,13,02A5,F847
371,14,0100,FD05
371,15,FD24,01EF
372,0,0129,0110
372,1,FFFC,FFDF
372,2,092D,0000
372,3,0139,FA52
372,4,1114,F2D9
372,5,FDFB,074E
372,6,0005,FFFE
372,7,FA4F,FEC3
372,8,0129,FEF0
372,9,F66E,0401
372,10,0929,0000
372,11,F773,FE60
372,12,F6C8,0D27
372,13,0CB3,F8B2
372,14,0005,0002
372,15,FE5D,088B
373,0,FF94,0107
373,1,0035,0039
373,2,0324,0000
373,3,020A,FD7F
373,4,0061,FF84
373,5,FB8C,FCB3
373,6,FED4,FD3E
373,7,013F,01B5
373,8,FF94,FEF9
373,9,0155,0565
373,10,FDA0,0000
373,11,00EC,FDF7
373,12,FF6B,007C
373,13,047E,034D
373,14,FED4,02C2
373,15,01B7,02D5
374,0,FF7F,FFB6
374,1,0006,FFE7
374,2,FA51,0000
374,3,003F,02D6
374,4,F2E8,09E1
374,5,FF2E,F947
374,6,FFD1,FEB8
374,7,0499,0183
374,8,FF7F,004A
374,9,0766,FFB3
374,10,F7C1,0000
374,11,0667,004A
374,12,06AC,F61F
374,13,F8F6,06B9
374,14,FFD1,0148
374,15,020D,FB5D
375,0,FF1E,FF8A
375,1,FFC7,FFF3
375,2,F907,0000
375,3,FF30,0435
375,4,F37B,099C
375,5,01BB,FAF4
375,6,FFBB,0022
375,7,0414,00AE
375,8,FF1E,0076
375,9,06BB,FCEF
375,10,F94B,0000
375,11,061C,0159
375,12,06B5,F664
375,13,F6E9,050C
375,14,FFBB,FFDE
375,15,0138,F9C4
376,0,0045,FEEF
376,1,FFEA,FFEB
376,2,FEB2,0000
376,3,FDD5,01E4
376,4,02F6,FDFB
376,5,047B,0462
376,6,0124,02D2
376,7,FDDE,FE24
376,8,0045,0111
376,9,FD5E,FAE3
376,10,0456,0000
376,11,FDE3,01E0
376,12,FEEE,0205
376,13,FD0B,FB9E
376,14,0124,FD2E
376,15,FDDA,FE18
377,0,015D,005B
377,1,FFC5,0008
377,2,07ED,0000
377,3,FFCB,FBA2
377,4,10D1,F317
377,5,001C,08E1
377,6,00B2,015D
377,7,F9AA,FE3C
377,8,015D,FFA5
377,9,F5E3,0132
377,10,0AA7,0000
377,11,F721,FF3A
377,12,F701,0CE9
377,13,0A0E,F71F
377,14,00B2,FEA3
377,15,FD42,06E8
378,0,0010,0120
378,1,0072,003A
378,2,05FE,0000
378,3,0226,FBB3
378,4,0740,FA4F
378,5,FBCE,006C
378,6,FF18,FDFE
378,7,FEB3,00D9
378,8,0010,FEE0
378,9,FD28,05C0
378,10,01FA,0000
378,11,FD46,FDB9
378,12,FBE0,05B1
378,13,089A,FF94
378,14,FF18,0202
378,15,00B9,05BB
379,0,FF3E,0014
379,1,000E,FFDC
379,2,FCE0,0000
379,3,00DE,0180
379,4,F691,072B
379,5,FE0C,F99D
379,6,FF5B,FE09
379,7,0409,01AA
379,8,FF3E,FFEC
379,9,064C,017A
379,10,F8F2,0000
379,11,055A,FFA6
379,12,04E9,F8D5
379,13,FBF6,0663
379,14,FF5B,01F7
379,15,022F,FD30
380,0,FF76,FFCB
380,1,FFE4,FFF8
380,2,F984,0000
380,3,FF98,037A
380,4,F319,09B5
380,5,00AD,FAA9
380,6,FFC5,FFAB
380,7,040B,00F8
380,8,FF76,0035
380,9,0694,FE10
380,10,F8DA,0000
380,11,05E4,00E0
380,12,0685,F64B
380,13,F80F,0557
380,14,FFC5,0055
380,15,0171,FAAE
381,0,FFC7,FEFE
381,1,FFD3,FFF0
381,2,FC4A,0000
381,3,FE31,0318
381,4,FCBC,02B8
381,5,03A7,0093
381,6,00AF,01D7
381,7,006D,FF23
381,8,FFC7,0102
381,9,014D,FB5A
381,10,FFF8,0000
381,11,015B,01CA
381,12,022E,FD48
381,13,FA11,FF6D
381,14,00AF,FE29
381,15,FF1F,FBFB
382,0,0110,FFBC
382,1,FFF8,0000
382,2,0494,0000
382,3,FF12,FDD0
382,4,0CB8,F663
382,5,020F,07FB
382,6,00FA,023A
382,7,FAD0,FDED
382,8,0110,0044
382,9,F7F2,FE96
382,10,0908,0000
382,11,F90E,0050
382,12,F980,099D
382,13,059D,F805
382,14,00FA,FDC6
382,15,FD50,03F3
383,0,0081,00EC
383,1,0034,001D
383,2,0738,0000
383,3,0177,FB5C
383,4,0B8F,F716
383,5,FD16,03A3
383,6,FFA0,FF0A
383,7,FCB0,FFDC
383,8,0081,FF14
383,9,FA30,0485
383,10,054C,0000
383,11,FAB7,FE2A
383,12,F9BD,08EA
383,13,09E2,FC5D
383,14,FFA0,00F6
383,15,FF7E,069E
384,0,FF5D,0099
384,1,0026,FFFD
384,2,0003,0000
384,3,0177,FF78
384,4,FBF5,0301
384,5,FD03,FB75
384,6,FF04,FDD3
384,7,0286,0196
384,8,FF5D,FF67
384,9,038E,0349
384,10,FBA9,0000
384,11,02F7,FEDA
384,12,01F9,FCFF
384,13,005B,048B
384,14,FF04,022D
384,15,01E8,0018
385,0,FF99,FFB7
385,1,FFEE,FFF9
385,2,FA97,0000
385,3,FFD2,02E6
385,4,F499,0897
385,5,001E,FADC
385,6,FFEC,FF5D
385,7,03B2,00F9
385,8,FF99,0049
385,9,0610,FECB
385,10,F951,0000
385,11,054E,00A2
385,12,05C9,F769
385,13,F940,0524
385,14,FFEC,00A3
385,15,016E,FB7F
386,0,FF92,FF75
386,1,FFE3,FFEF
386,2,FB72,0000
386,3,FEF3,02F9
386,4,F92F,054C
386,5,0223,FE0F
386,6,0026,00D0
386,7,01ED,0000
386,8,FF92,008B
386,9,0363,FCE3
386,10,FD12,0000
386,11,0329,013B
386,12,03C9,FAB4
386,13,F9CB,01F1
386,14,0026,FF30
386,15,002F,FBCC
387,0,0087,FF5B
387,1,FFE9,FFF8
387,2,0102,0000
387,3,FEBB,001C
387,4,0625,FB80
387,5,02E8,04F4
387,6,00EC,0220
387,7,FD20,FE48
387,8,0087,00A5
387,9,FBD7,FD16
387,10,0542,0000
387,11,FC77,010E
387,12,FD27,0480
387,13,00B4,FB0C
387,14,00EC,FDE0
387,15,FE12,008E
388,0,00B6,008B
388,1,001E,000C
388,2,0641,0000
388,3,0082,FC42
388,4,0C0C,F6C5
388,5,FEF4,055D
388,6,001B,0044
388,7,FBEB,FF26
388,8,00B6,FF75
388,9,F940,0246
388,10,06C9,0000
388,11,FA06,FEF4
388,12,F998,093B
388,13,0852,FAA3
388,14,001B,FFBC
388,15,FE9D,05A4
389,0,FFDD,00C7
389,1,001D,0004
389,2,02D0,0000
389,3,0185,FDD7
389,4,0201,FE5E
389,5,FD0C,FEA5
389,6,FF42,FE4A
389,7,003D,00E0
389,8,FFDD,FF39
389,9,FFE3,03CE
389,10,FF64,0000
389,11,FFB7,FE99
389,12,FEBF,01A2
389,13,042A,015B
389,14,FF42,01B6
389,15,00FF,02B0
390,0,FF7B,FFE9
390,1,000D,0006
390,2,FCBB,0000
390,3,0050,01A9
390,4,F7CA,0635
390,5,FF22,FB51
390,6,FFA9,FEE8
390,7,031E,0124
390,8,FF7B,0017
390,9,04F5,0042
390,10,FA8B,0000
390,11,0448,0005
390,12,0436,F9CB
390,13,FBD0,04AF
390,14,FFA9,0118
390,15,017A,FD2E
391,0,FF9F,FFC0
391,1,FFE7,FFE8
391,2,FB92,0000
391,3,FF67,029D
391,4,F7B4,0645
391,5,00FD,FCDE
391,6,FFFA,0012
391,7,027B,0076
391,8,FF9F,0040
391,9,042F,FE14
391,10,FBB6,0000
391,11,03C3,00D1
391,12,0440,F9BB
391,13,FA3D,0322
391,14,FFFA,FFEE
391,15,00AF,FC1C
392,0,0018,FF56
392,1,FFE3,FFFF
392,2,FE8A,0000
392,3,FEC9,0169
392,4,005B,FFE2
392,5,0293,01D3
392,6,0096,0190
392,7,FF51,FF1E
392,8,0018,00AA
392,9,FF49,FCF5
392,10,01AA,0000
392,11,FF8B,011B
392,12,0021,001E
392,13,FD81,FE2D
392,14,0096,FE70
392,15,FF03,FE5E
393,0,00B3,0001
393,1,000C,0005
393,2,0401,0000
393,3,FFB8,FDEC
393,4,0991,F8C0
393,5,00B3,0552
393,6,0089,011A
393,7,FC59,FEB4
393,8,00B3,FFFF
393,9,FA3E,FFFB
393,10,0635,0000
393,11,FAF4,FFE6
393,12,FB13,0740
393,13,0513,FAAE
393,14,0089,FEE6
393,15,FE53,037A
394,0,002D,00AA
394,1,001F,0002
394,2,0443,0000
394,3,0116,FD2D
394,4,0630,FB38
394,5,FDCA,0160
394,6,FF94,FF19
394,7,FE7D,0039
394,8,002D,FF56
394,9,FD2F,0332
394,10,0275,0000
394,11,FD6A,FEB3
394,12,FCA2,04C8
394,13,05D8,FEA0
394,14,FF94,00E7
394,15,0003,03E7
395,0,FF93,0046
395,1,000D,000A
395,2,FF39,0000
395,3,00CE,0021
395,4,FBFF,02FD
395,5,FE4E,FCA3
395,6,FF72,FEA5
395,7,01F9,0109
395,8,FF93,FFBA
395,9,02EF,01B4
395,10,FC83,0000
395,11,0276,FF73
395,12,01FB,FD03
395,13,FF34,035D
395,14,FF72,015B
395,15,014B,FF63
396,0,FFB2,FFE2
396,1,FFEF,FFED
396,2,FC23,0000
396,3,FFDC,0211
396,4,F80A,05FC
396,5,0032,FC7C
396,6,FFDE,FFA1
396,7,0297,00A9
396,8,FFB2,001E
396,9,0431,FF0F
396,10,FB65,0000
396,11,03BA,0079
396,12,0404,FA04
396,13,FB40,0384
396,14,FFDE,005F
396,15,00FF,FCCD
397,0,FFD9,FF71
397,1,FFE1,FFFE
397,2,FD49,0000
397,3,FF05,0200
397,4,FCA3,02A8
397,5,01E6,FF9A
397,6,0059,00E2
397,7,00B7,FFB1
397,8,FFD9,008F
397,9,017F,FD6C
397,10,FF0D,0000
397,11,016B,0102
397,12,01F5,FD58
397,13,FBFE,0066
397,14,0059,FF1E
397,15,FFB9,FD4D
398,0,006D,FFB7
398,1,FFFC,FFFF
398,2,01B4,0000
398,3,FF49,FF62
398,4,05B4,FBBF
398,5,017E,03E2
398,6,008A,0156
398,7,FD96,FEEA
398,8,006D,0049
398,9,FC58,FEAB
398,10,0460,0000
398,11,FCE3,0062
398,12,FD34,0441
398,13,01D4,FC1E
398,14,008A,FEAA
398,15,FE96,0152
399,0,005A,0077
399,1,0020,0006
399,2,041F,0000
399,3,00A0,FD71
399,4,0766,FA52
399,5,FEE3,02DB
399,6,FFE2,FFD7
399,7,FDB5,FFA3
399,8,005A,FF89
399,9,FC12,0204
399,10,03CD,0000
399,11,FC80,FF27
399,12,FC0C,05AE
399,13,059D,FD25
399,14,FFE2,0029
399,15,FF6B,03C5
400,0,FFD6,006E
400,1,000E,FFFE
400,2,0122,0000
400,3,00DE,FF0A
400,4,FFF0,FFFA
400,5,FE33,FE86
400,6,FF85,FEDD
400,7,0099,00B0
400,8,FFD6,FF92
400,9,00B0,0230
400,10,FEDC,0000
400,11,007E,FF34
400,12,FFE6,0006
400,13,01B7,017A
400,14,FF85,0123
400,15,00C3,0112
401,0,FFBF,FFE6
401,1,FFFB,0004
401,2,FD8C,0000
401,3,001F,013D
401,4,FA5F,0440
401,5,FFB3,FD17
401,6,FFDC,FF74
401,7,0201,00A4
401,8,FFBF,001A
401,9,0335,FFDA
401,10,FC74,0000
401,11,02C9,0023
401,12,02E1,FBC0
401,13,FCF7,02E9
401,14,FFDC,008C
401,15,00E7,FDFC
402,0,FFBE,FFB8
402,1,FFFA,FFFA
402,2,FD3B,0000
402,3,FF8B,01B6
402,4,FB62,038D
402,5,00ED,FE66
402,6,000D,003C
402,7,0161,001F
402,8,FFBE,0048
402,9,025A,FE7E
402,10,FDB3,0000
402,11,0225,00A4
402,12,027E,FC73
402,13,FC57,019A
402,14,000D,FFC4
402,15,004F,FD87
403,0,0023,FFB0
403,1,FFF0,FFF1
403,2,FFBD,0000
403,3,FF4A,007F
403,4,016A,FEFF
403,5,0178,01B4
403,6,0063,00FA
403,7,FF20,FF56
403,8,0023,0050
403,9,FED6,FE5B
403,10,01B1,0000
403,11,FF10,0099
403,12,FF6A,0101
403,13,FF54,FE4C
403,14,0063,FF06
403,15,FF3A,FF92
404,0,006B,001C
404,1,FFFD,0010
404,2,02B5,0000
404,3,0003,FE7C
404,4,05DF,FB84
404,5,000A,02FE
404,6,0033,0074
404,7,FDDF,FF5F
404,8,006B,FFE4
404,9,FC91,0078
404,10,039D,0000
404,11,FCFD,FFBE
404,12,FCE9,047C
404,13,0388,FD02
404,14,0033,FF8C
404,15,FF21,0267
405,0,000F,005C
405,1,0022,FFFF
405,2,021C,0000
405,3,00AD,FE8A
405,4,02E4,FDC6
405,5,FEB9,0066
405,6,FFBF,FF6B
405,7,FF67,002F
405,8,000F,FFA4
405,9,FED0,01D1
405,10,00F2,0000
405,11,FEE1,FF4A
405,12,FE72,023A
405,13,02FD,FF9A
405,14,FFBF,0095
405,15,0027,01FD
406,0,FFCB,0018
406,1,FFF8,FFFF
406,2,FF3F,0000
406,3,0063,0046
406,4,FD4E,0207
406,5,FF2C,FE03
406,6,FFC1,FF48
406,7,0135,008B
406,8,FFCB,FFE8
406,9,01D6,00C1
406,10,FDCF,0000
406,11,018D,FFCC
406,12,015E,FDF9
406,13,FF2A,01FD
406,14,FFC1,00B8
406,15,00BB,FF63
407,0,FFC2,FFE2
407,1,FFF9,FFFD
407,2,FDCB,0000
407,3,FFD2,013F
407,4,FB99,0356
407,5,003C,FE15
407,6,FFED,FFE0
407,7,016E,005C
407,8,FFC2,001E
407,9,025B,FF4F
407,10,FD8B,0000
407,11,021A,004F
407,12,0247,FCAA
407,13,FD28,01EB
407,14,FFED,0020
407,15,007E,FE16
408,0,FFFA,FFB7
408,1,FFEC,FFF8
408,2,FECF,0000
408,3,FF73,00EF
408,4,FEE3,00E5
408,5,0121,0039
408,6,0038,0097
408,7,0019,FFB6
408,8,FFFA,0049
408,9,005A,FE8E
408,10,FFFD,0000
408,11,005F,008F
408,12,00AF,FF1B
408,13,FE31,FFC7
408,14,0038,FF69
408,15,FFB9,FECC
409,0,0046,FFE8
409,1,0003,0009
409,2,014B,0000
409,3,FFB9,FF60
409,4,0394,FD4C
409,5,0095,023C
409,6,0042,00A1
409,7,FE8C,FF72
409,8,0046,0018
409,9,FDBF,FF99
409,10,028D,0000
409,11,FE11,0012
409,12,FE2E,02B4
409,13,018F,FDC4
409,14,0042,FF5F
409,15,FF3E,011C
410,0,0027,0039
410,1,0004,0001
410,2,021A,0000
410,3,005A,FEBD
410,4,038F,FD45
410,5,FF57,0135
410,6,FFED,FFCF
410,7,FEF6,FFDE
410,8,0027,FFC7
410,9,FE3A,011F
410,10,01B8,0000
410,11,FE64,FF8F
410,12,FE1B,02BB
410,13,02C5,FECB
410,14,FFED,0031
410,15,FFC8,01D6
411,0,FFDF,002E
411,1,0013,0002
411,2,006D,0000
411,3,0061,FF9B
411,4,FFB6,0030
411,5,FF21,FF2A
411,6,FFC2,FF77
411,7,0061,0065
411,8,FFDF,FFD2
411,9,007D,0100
411,10,FF5B,0000
411,11,0061,FF9B
411,12,0018,FFD0
411,13,009B,00D6
411,14,FFC2,0089
411,15,0061,0065
412,0,FFDA,0001
412,1,FFFA,FFFC
412,2,FEB7,0000
412,3,0016,00A8
412,4,FD03,023E
412,5,FFCF,FE72
412,6,FFDF,FFB0
412,7,0115,0056
412,8,FFDA,FFFF
412,9,01B2,FFF8
412,10,FE17,0000
412,11,0180,0014
412,12,0181,FDC2
412,13,FE73,018E
412,14,FFDF,0050
412,15,0081,FEEE
413,0,FFE9,FFDA
413,1,FFF7,FFF6
413,2,FE97,0000
413,3,FFB7,00DC
413,4,FDCD,01B2
413,5,0093,FF58
413,6,000F,0036
413,7,009D,0009
413,8,FFE9,0026
413,9,0111,FF20
413,10,FF03,0000
413,11,00FD,0056
413,12,0133,FE4E
413,13,FE25,00A8
413,14,000F,FFCA
413,15,0017,FEC5
414,0,0021,FFD5
414,1,FFEE,0001
414,2,0005,0000
414,3,FFB3,0027
414,4,0112,FF3A
414,5,00BF,0108
414,6,003A,007F
414,7,FF6B,FF90
414,8,0021,002B
414,9,FF32,FF3D
414,10,0103,0000
414,11,FF4F,0053
414,12,FF88,00C6
414,13,FFF3,FEF8
414,14,003A,FF81
414,15,FF97,FFF6
415,0,0027,0012
415,1,0006,0003
415,2,0174,0000
415,3,FFFC,FF37
415,4,02E9,FDC8
415,5,FFE8,0162
415,6,0012,0028
415,7,FEFB,FFC7
415,8,0027,FFEE
415,9,FE5E,0053
415,10,01C4,0000
415,11,FE92,FFCF
415,12,FE7B,0238
415,13,01C0,FE9E
415,14,0012,FFD8
415,15,FF93,0133
416,0,0005,0029
416,1,0005,0002
416,2,0104,0000
416,3,004B,FF53
416,4,014E,FEFB
416,5,FF5D,0027
416,6,FFE2,FFB6
416,7,FFBB,001C
416,8,0005,FFD7
416,9,FF79,00DE
416,10,0070,0000
416,11,FF81,FFA9
416,12,FF46,0105
416,13,015F,FFD9
416,14,FFE2,004A
416,15,0011,00E8
417,0,FFE1,0015
417,1,0007,0004
417,2,FF9C,0000
417,3,0033,001C
417,4,FE85,011A
417,5,FF8B,FEEE
417,6,FFD6,FFA0
417,7,00A6,0056
417,8,FFE1,FFEB
417,9,00FB,006C
417,10,FEDC,0000
417,11,00D7,FFDA
417,12,00BB,FEE6
417,13,FF91,0112
417,14,FFD6,0060
417,15,0064,FFB4
418,0,FFEA,FFEC
418,1,FFF5,FFF1
418,2,FECF,0000
418,3,FFE8,00B1
418,4,FDCD,01AC
418,5,003D,FF1A
418,6,FFFF,FFFC
418,7,00B4,001A
418,8,FFEA,0014
418,9,0129,FF89
418,10,FEC7,0000
418,11,010A,003B
418,12,0127,FE54
418,13,FE7F,00E6
418,14,FFFF,0004
418,15,003E,FEFA
419,0,0006,FFD2
419,1,FFF9,000B
419,2,FF95,0000
419,3,FFA8,0066
419,4,FFB9,0038
419,5,008C,004A
419,6,0029,0050
419,7,FFE7,FFD8
419,8,0006,002E
419,9,FFFB,FF49
419,10,0035,0000
419,11,0002,0042
419,12,002B,FFC8
419,13,FF3C,FFB6
419,14,0029,FFB0
419,15,FFC3,FF80
420,0,001D,0000
420,1,0001,FFF4
420,2,00B1,0000
420,3,FFED,FFA1
420,4,01CA,FEA6
420,5,0034,0104
420,6,0012,0045
420,7,FF55,FFC6
420,8,001D,0000
420,9,FEEF,FFEA
420,10,013B,0000
420,11,FF17,FFFB
420,12,FF18,015A
420,13,00DC,FEFC
420,14,0012,FFBB
420,15,FFAF,009E
421,0,000C,0018
421,1,0000,000A
421,2,00F0,0000
421,3,002A,FF6F
421,4,0190,FECD
421,5,FFA9,007D
421,6,FFF6,FFE4
421,7,FF8F,FFF5
421,8,000C,FFE8
421,9,FF3E,008C
421,10,00B8,0000
421,11,FF50,FFCB
421,12,FF2C,0133
421,13,0141,FF83
421,14,FFF6,001C
421,15,FFEB,00D1
422,0,FFF2,0019
422,1,000E,FFFE
422,2,0023,0000
422,3,002E,FFDA
422,4,FFBE,002C
422,5,FF9A,FF90
422,6,FFE2,FFBF
422,7,0036,002D
422,8,FFF2,FFE7
422,9,0048,0074
422,10,FFA1,0000
422,11,003A,FFD6
422,12,0018,FFD4
422,13,003A,0070
422,14,FFE2,0041
422,15,0032,0023
423,0,FFEE,FFF7
423,1,FFFF,FFFD
423,2,FF63,0000
423,3,FFFB,0055
423,4,FEB8,00FB
423,5,0004,FF5D
423,6,FFF9,FFEE
423,7,0074,0023
423,8,FFEE,0009
423,9,00BD,FFDF
423,10,FF3F,0000
423,11,00A7,000F
423,12,00B0,FF05
423,13,FF36,00A3
423,14,FFF9,0012
423,15,002E,FF79
424,0,FFFD,FFF3
424,1,000A,FFFF
424,2,FF7C,0000
424,3,FFEE,0048
424,4,FF68,0079
424,5,0047,FFE8
424,6,000A,0022
424,7,0026,FFEF
424,8,FFFD,000D
424,9,003E,FFA7
424,10,FFC0,0000
424,11,003E,0028
424,12,005C,FF87
424,13,FF73,0018
424,14,000A,FFDE
424,15,0006,FFA1
425,0,0013,FFF7
425,1,FFF7,FFF2
425,2,001F,0000
425,3,FFE7,0002
425,4,00A2,FF8A
425,5,003D,007A
425,6,001C,002B
425,7,FFB6,FFCC
425,8,0013,0009
425,9,FF93,FFC6
425,10,0075,0000
425,11,FFA3,0020
425,12,FFB8,0076
425,13,0025,FF86
425,14,001C,FFD5
425,15,FFD4,0012
426,0,000A,FFFF
426,1,FFFA,000C
426,2,0093,0000
426,3,0003,FFB0
426,4,0125,FF24
426,5,FFFA,007E
426,6,0001,000E
426,7,FF9F,FFEB
426,8,000A,0001
426,9,FF68,0022
426,10,00AF,0000
426,11,FF77,FFEC
426,12,FF6F,00DC
426,13,00AE,FF82
426,14,0001,FFF2
426,15,FFDB,0079
427,0,FFFD,0012
427,1,000E,FFFF
427,2,005F,0000
427,3,0027,FFB9
427,4,0096,FF8F
427,5,FFCA,0016
427,6,FFEF,FFEA
427,7,FFE4,0003
427,8,FFFD,FFEE
427,9,FFC4,0055
427,10,0033,0000
427,11,FFC9,FFE1
427,12,FFB6,0071
427,13,0094,FFEA
427,14,FFEF,0016
427,15,000C,0063
428,0,FFF8,000D
428,1,FFF5,FFF7
428,2,FFE8,0000
428,3,0017,0006
428,4,FF9A,004D
428,5,FFDF,FFAD
428,6,FFF2,FFDE
428,7,002E,0010
428,8,FFF8,FFF3
428,9,0049,0027
428,10,FFA4,0000
428,11,0039,FFFA
428,12,0036,FFB3
428,13,FFF1,0053
428,14,FFF2,0022
428,15,0022,FFF0
429,0,0000,FFF3
429,1,FFF6,000A
429,2,FFB6,0000
429,3,FFF0,0030
429,4,FF6D,006D
429,5,0014,FFCC
429,6,0005,0003
429,7,0027,0006
429,8,0000,000D
429,9,0048,FFD8
429,10,FFBC,0000
429,11,003E,0010
429,12,0049,FF93
429,13,FF94,0034
429,14,0005,FFFD
429,15,0007,FFBA
430,0,0000,FFF3
430,1,0006,FFFE
430,2,FFEE,0000
430,3,FFE3,0017
430,4,FFFD,0002
430,5,0025,001C
430,6,000C,0018
430,7,FFF3,FFF8
430,8,0000,000D
430,9,FFF6,FFCE
430,10,001E,0000
430,11,FFFB,000F
430,12,0003,FFFE
430,13,FFCF,FFE4
430,14,000C,FFE8
430,15,FFEB,FFE2
431,0,0007,0001
431,1,FFFD,FFFE
431,2,0035,0000
431,3,0001,FFE0
431,4,0085,FF9A
431,5,0006,0045
431,6,0001,0010
431,7,FFD3,FFF1
431,8,0007,FFFF
431,9,FFB3,0004
431,10,0055,0000
431,11,FFC1,FFFC
431,12,FFBB,0066
431,13,0048,FFBB
431,14,0001,FFF0
431,15,FFEF,0033
432,0,FFFF,0007
432,1,0002,FFFF
432,2,0040,0000
432,3,0006,FFDD
432,4,0061,FFB5
432,5,FFE7,0019
432,6,FFFD,FFF7
432,7,FFE4,0000
432,8,FFFF,FFF9
432,9,FFD4,0025
432,10,002E,0000
432,11,FFD6,FFF1
432,12,FFCD,004B
432,13,004D,FFE7
432,14,FFFD,0009
432,15,FFF8,0032
433,0,FFFE,0007
433,1,0003,0003
433,2,000B,0000
433,3,000E,FFF3
433,4,FFF0,0009
433,5,FFE7,FFE6
433,6,FFF5,FFF0
433,7,000E,000D
433,8,FFFE,FFF9
433,9,000F,001F
433,10,FFEB,0000
433,11,000E,FFF3
433,12,0004,FFF7
433,13,0015,001A
433,14,FFF5,0010
433,15,000E,000D
434,0,FFFB,FFFE
434,1,0005,FFF6
434,2,FFD7,0000
434,3,0003,0013
434,4,FFBE,0033
434,5,000A,FFE2
434,6,0001,0002
434,7,0016,FFFF
434,8,FFFB,0002
434,9,0025,FFF2
434,10,FFDB,0000
434,11,001F,0009
434,12,0026,FFCD
434,13,FFD4,001E
434,14,0001,FFFE
434,15,000C,FFE5
435,0,0000,FFFD
435,1,FFF1,0003
435,2,FFF5,0000
435,3,FFFC,000D
435,4,FFDE,0017
435,5,000A,FFF6
435,6,0001,FFFE
435,7,0004,FFFA
435,8,0000,0003
435,9,000F,FFF5
435,10,FFF1,0000
435,11,0008,0009
435,12,000E,FFE9
435,13,FFEA,000A
435,14,0001,0002
435,15,0000,FFF0
436,0,FFFC,FFF9
436,1,000B,0007
436,2,0009,0000
436,3,FFEB,0001
436,4,001C,FFEA
436,5,000A,0015
436,6,0004,000F
436,7,FFF1,0004
436,8,FFFC,0007
436,9,FFF1,FFED
436,10,0027,0000
436,11,FFF5,FFFF
436,12,FFF2,0016
436,13,FFF4,FFEB
436,14,0004,FFF1
436,15,FFEF,FFFC
437,0,0003,0006
437,1,000C,FFF7
437,2,0021,0000
437,3,000B,FFEA
437,4,005A,FFBB
437,5,0005,002D
437,6,FFFF,0006
437,7,FFE5,FFEF
437,8,0003,FFFA
437,9,FFCC,0007
437,10,002D,0000
437,11,FFD7,0002
437,12,FFD2,0045
437,13,0039,FFD3
437,14,FFFF,FFFA
437,15,FFFD,0025
438,0,0002,0004
438,1,0004,FFFE
438,2,001C,0000
438,3,0007,FFE8
438,4,0043,FFCE
438,5,FFEF,0011
438,6,FFFA,FFFE
438,7,FFF4,0004
438,8,0002,FFFC
438,9,FFE2,0018
438,10,0018,0000
438,11,FFED,FFF4
438,12,FFE1,0032
438,13,0033,FFEF
438,14,FFFA,0002
438,15,0000,0020
439,0,0001,0000
439,1,FFFA,FFF9
439,2,FFFF,0000
439,3,000F,0000
439,4,0015,FFF3
439,5,0009,0001
439,6,0000,FFFF
439,7,FFFE,FFEE
439,8,0001,0000
439,9,FFFC,0003
439,10,FFFD,0000
439,11,FFF7,000A
439,12,FFFD,000D
439,13,0011,FFFF
439,14,0000,0001
439,15,0008,0008
440,0,0001,FFFB
440,1,FFFD,0008
440,2,0011,0000
440,3,FFF8,FFFB
440,4,001A,FFEC
440,5,0000,000D
440,6,0004,0001
440,7,FFF3,FFFF
440,8,0001,0005
440,9,FFF1,0000
440,10,0013,0000
440,11,FFF2,FFFF
440,12,FFF4,0014
440,13,000C,FFF3
440,14,0004,FFFF
440,15,FFF7,0007
441,0,FFFD,0005
441,1,FFFF,FFF4
441,2,FFFD,0000
441,3,000C,FFF7
441,4,002A,FFE6
441,5,0008,000C
441,6,FFF8,000B
441,7,FFFD,FFF9
441,8,FFFD,FFFB
441,9,FFF3,0000
441,10,0013,0000
441,11,FFF8,0001
441,12,FFF8,001A
441,13,0012,FFF4
441,14,FFF8,FFF5
441,15,0007,000F
442,0,0007,FFFA
442,1,FFED,000A
442,2,0028,0000
442,3,FFF6,FFFA
442,4,0048,FFC9
442,5,0006,0024
442,6,000A,0000
442,7,FFE0,FFEF
442,8,0007,0006
442,9,FFD9,FFFE
442,10,0028,0000
442,11,FFD8,0008
442,12,FFDC,0037
442,13,0020,FFDC
442,14,000A,0000
442,15,FFEE,000F
443,0,FFFC,0004
443,1,000C,0004
443,2,002C,0000
443,3,FFFE,FFE1
443,4,0052,FFC1
443,5,FFF9,001D
443,6,FFF8,0008
