frame,k,outRe_hex,outIm_hex
297,15,A4C4,683A
298,0,8051,0000
298,1,5BED,FFE8
298,2,20D1,DF80
298,3,BE39,F22A
298,4,0051,0000
298,5,B9F7,FA9C
298,6,5FD1,5F80
298,7,2D27,085A
298,8,8051,0000
298,9,2D27,F7A6
298,10,5FD1,A080
298,11,B9F7,0564
298,12,0051,0000
298,13,BE39,0DD6
298,14,20D1,2080
298,15,5BED,0018
299,0,7FBC,0000
299,1,4792,26AE
299,2,2C20,539C
299,3,4CDA,936E
299,4,7FBC,0000
299,5,6DFE,D80E
299,6,D358,539C
299,7,FC86,6B4E
299,8,7FBC,0000
299,9,FC86,94B2
299,10,D358,AC64
299,11,6DFE,27F2
299,12,7FBC,0000
299,13,4CDA,6C92
299,14,2C20,AC64
299,15,4792,D952
300,0,FF38,0000
300,1,4AA4,1098
300,2,3E38,C100
300,3,D3D0,E1DA
300,4,7F38,0000
300,5,BF0E,CD6C
300,6,4038,4100
300,7,1F5E,FC2A
300,8,FF38,0000
300,9,1F5E,03D6
300,10,4038,BF00
300,11,BF0E,3294
300,12,7F38,0000
300,13,D3D0,1E26
300,14,3E38,3F00
300,15,4AA4,EF68
301,0,4072,0000
301,1,B095,D698
301,2,4A63,360F
301,3,B546,EB69
301,4,0072,C000
301,5,4A86,EC81
301,6,B681,360F
301,7,5167,D7B0
301,8,C072,0000
301,9,5167,2850
301,10,B681,C9F1
301,11,4A86,137F
301,12,0072,4000
301,13,B546,1497
301,14,4A63,C9F1
301,15,B095,2968
302,0,4092,0000
302,1,E155,391C
302,2,72A3,8DEF
302,3,F76A,1BAF
302,4,8092,C000
302,5,1088,94E1
302,6,0E81,0DEF
302,7,1901,B24E
302,8,C092,0000
302,9,1901,4DB2
302,10,0E81,F211
302,11,1088,6B1F
302,12,8092,4000
302,13,F76A,E451
302,14,72A3,7211
302,15,E155,C6E4
303,0,BFFF,0000
303,1,2FD3,7F16
303,2,DC69,6396
303,3,C96D,43CE
303,4,BFFF,8000
303,5,A0DF,D980
303,6,2395,E396
303,7,65DD,14C8
303,8,BFFF,0000
303,9,65DD,EB38
303,10,2395,1C6A
303,11,A0DF,2680
303,12,BFFF,8000
303,13,C96D,BC32
303,14,DC69,9C6A
303,15,2FD3,80EA
304,0,3FD8,0000
304,1,0C0E,A930
304,2,D32E,6CAA
304,3,1FB0,FEC0
304,4,3FD8,8000
304,5,EBB6,F30A
304,6,2C82,ECAA
304,7,E7EC,9D7A
304,8,3FD8,0000
304,9,E7EC,6286
304,10,2C82,1356
304,11,EBB6,0CF6
304,12,3FD8,8000
304,13,1FB0,0140
304,14,D32E,9356
304,15,0C0E,56D0
305,0,001D,0000
305,1,73EB,1A0C
305,2,42BF,BD5E
305,3,5BA1,EA40
305,4,001D,8000
305,5,8FCF,7F0A
305,6,3D7B,3D5E
305,7,A119,AED6
305,8,001D,0000
305,9,A119,512A
305,10,3D7B,C2A2
305,11,8FCF,80F6
305,12,001D,8000
305,13,5BA1,15C0
305,14,42BF,42A2
305,15,73EB,E5F4
306,0,FFA1,0000
306,1,01C6,C42F
306,2,57F5,27AC
306,3,9A80,FC1F
306,4,7FA1,0000
306,5,2A64,B67D
306,6,274D,A7AC
306,7,37DA,7E8D
306,8,FFA1,0000
306,9,37DA,8173
306,10,274D,5854
306,11,2A64,4983
306,12,7FA1,0000
306,13,9A80,03E1
306,14,57F5,D854
306,15,01C6,3BD1
307,0,7F96,0000
307,1,68B8,8292
307,2,EBFA,939C
307,3,A898,2EEA
307,4,7F96,0000
307,5,0C24,795A
307,6,1332,939C
307,7,E0E4,CD02
307,8,7F96,0000
307,9,E0E4,32FE
307,10,1332,6C64
307,11,0C24,86A6
307,12,7F96,0000
307,13,A898,D116
307,14,EBFA,6C64
307,15,68B8,7D6E
308,0,4073,0000
308,1,4AC3,3F3E
308,2,FED1,41A2
308,3,BA39,25BE
308,4,4073,8000
308,5,AF57,BD14
308,6,0215,C1A2
308,7,4D79,D694
308,8,4073,0000
308,9,4D79,296C
308,10,0215,3E5E
308,11,AF57,42EC
308,12,4073,8000
308,13,BA39,DA42
308,14,FED1,BE5E
308,15,4AC3,C0C2
309,0,8090,0000
309,1,1A17,F6C3
309,2,F7C2,08CE
309,3,068B,12A7
309,4,0090,8000
309,5,AD99,5FA3
309,6,095E,08CE
309,7,3405,43BF
309,8,8090,0000
309,9,3405,BC41
309,10,095E,F732
309,11,AD99,A05D
309,12,0090,8000
309,13,068B,ED59
309,14,F7C2,F732
309,15,1A17,093D
310,0,FFF5,0000
310,1,939F,DBBB
310,2,C08C,FF69
310,3,8354,8D96
310,4,BFF5,4000
310,5,05F0,043C
310,6,3F5E,7F69
310,7,E2F1,5261
310,8,7FF5,0000
310,9,E2F1,AD9F
310,10,3F5E,8097
310,11,05F0,FBC4
310,12,BFF5,C000
310,13,8354,726A
310,14,C08C,0097
310,15,939F,2445
311,0,FFC2,0000
311,1,19F9,C4CC
311,2,DEAB,6117
311,3,DEEA,9BE5
311,4,BFC2,C000
311,5,B1DA,8AA5
311,6,A0D9,6117
311,7,544B,B38C
311,8,7FC2,0000
311,9,544B,4C74
311,10,A0D9,9EE9
311,11,B1DA,755B
311,12,BFC2,4000
311,13,DEEA,641B
311,14,DEAB,9EE9
311,15,19F9,3B34
312,0,7FCE,0000
312,1,8FF9,21AF
312,2,8BF8,F3D6
312,3,2CD5,BDFF
312,4,FFCE,8000
312,5,C66F,CA57
312,6,73A4,F3D6
312,7,7BFB,2E07
312,8,7FCE,0000
312,9,7BFB,D1F9
312,10,73A4,0C2A
312,11,C66F,35A9
312,12,FFCE,8000
312,13,2CD5,4201
312,14,8BF8,0C2A
312,15,8FF9,DE51
313,0,BF8D,0000
313,1,815C,6AB6
313,2,DBD4,A3B9
313,3,4327,B289
313,4,FF8D,4000
313,5,877B,E701
313,6,2346,A3B9
313,7,B236,9F2E
313,8,3F8D,0000
313,9,B236,60D2
313,10,2346,5C47
313,11,877B,18FF
313,12,FF8D,C000
313,13,4327,4D77
313,14,DBD4,5C47
313,15,815C,954A
314,0,8053,0000
314,1,85EB,7C93
314,2,ED20,D333
314,3,37B2,00BE
314,4,4053,C000
314,5,A674,A33E
314,6,9386,D333
314,7,9D3B,1F13
314,8,0053,0000
314,9,9D3B,E0ED
314,10,9386,2CCD
314,11,A674,5CC2
314,12,4053,4000
314,13,37B2,FF42
314,14,ED20,2CCD
314,15,85EB,836D
315,0,C07A,0000
315,1,C7C6,6559
315,2,2FE9,5091
315,3,A217,D608
315,4,807A,4000
315,5,84B7,302E
315,6,510B,D091
315,7,1354,BF7F
315,8,407A,0000
315,9,1354,4081
315,10,510B,2F6F
315,11,84B7,CFD2
315,12,807A,C000
315,13,A217,29F8
315,14,2FE9,AF6F
315,15,C7C6,9AA7
316,0,0017,0000
316,1,9A66,576A
316,2,66E6,D931
316,3,B645,5733
316,4,C017,4000
316,5,74AB,2C71
316,6,9948,5931
316,7,3B06,2CA8
316,8,8017,0000
316,9,3B06,D358
316,10,9948,A6CF
316,11,74AB,D38F
316,12,C017,C000
316,13,B645,A8CD
316,14,66E6,26CF
316,15,9A66,A896
317,0,FFCC,0000
317,1,D6EB,B614
317,2,13B9,AC13
317,3,D42C,9133
317,4,3FCC,C000
317,5,8E1A,2E85
317,6,EBDF,2C13
317,7,C5FF,5366
317,8,7FCC,0000
317,9,C5FF,AC9A
317,10,EBDF,D3ED
317,11,8E1A,D17B
317,12,3FCC,4000
317,13,D42C,6ECD
317,14,13B9,53ED
317,15,D6EB,49EC
318,0,BFCF,0000
318,1,174E,383A
318,2,6342,9C8D
318,3,FC3D,24A1
318,4,FFCF,4000
318,5,FEA9,2959
318,6,9C5C,9C8D
318,7,ED08,3CF2
318,8,3FCF,0000
318,9,ED08,C30E
318,10,9C5C,6373
318,11,FEA9,D6A7
318,12,FFCF,C000
318,13,FC3D,DB5F
318,14,6342,6373
318,15,174E,C7C6
319,0,BF89,0000
319,1,62AA,28AE
319,2,A612,D977
319,3,6413,781D
319,4,FF89,C000
319,5,E6CD,AC4F
319,6,D900,5977
319,7,509A,5CE0
319,8,3F89,0000
319,9,509A,A320
319,10,D900,A689
319,11,E6CD,53B1
319,12,FF89,4000
319,13,6413,87E3
319,14,A612,2689
319,15,62AA,D752
320,0,8027,0000
320,1,A0F9,143F
320,2,C04A,FFDD
320,3,85DA,34BA
320,4,4027,4000
320,5,C9E2,E54C
320,6,4004,7FDD
320,7,0FE7,C4D1
320,8,0027,0000
320,9,0FE7,3B2F
320,10,4004,8023
320,11,C9E2,1AB4
320,12,4027,C000
320,13,85DA,CB46
320,14,C04A,0023
320,15,A0F9,EBC1
321,0,4090,0000
321,1,200F,EB8F
321,2,5FE2,E0AE
321,3,1AD7,4705
321,4,4090,8000
321,5,8FF3,9D5B
321,6,A13E,60AE
321,7,3767,41E5
321,8,4090,0000
321,9,3767,BE1B
321,10,A13E,9F52
321,11,8FF3,62A5
321,12,4090,8000
321,13,1AD7,B8FB
321,14,5FE2,1F52
321,15,200F,1471
322,0,4036,0000
322,1,004E,453B
322,2,0A9B,F59B
322,3,59DD,184E
322,4,0036,C000
322,5,564F,688E
322,6,F5D1,F59B
322,7,505E,957B
322,8,C036,0000
322,9,505E,6A85
322,10,F5D1,0A65
322,11,564F,9772
322,12,0036,4000
322,13,59DD,E7B2
322,14,0A9B,0A65
322,15,004E,BAC5
323,0,7FBE,0000
323,1,95F1,B77F
323,2,16E4,68DA
323,3,BEA5,324D
323,4,7FBE,8000
323,5,89BD,6967
323,6,6898,E8DA
323,7,20A5,EE99
323,8,7FBE,0000
323,9,20A5,1167
323,10,6898,1726
323,11,89BD,9699
323,12,7FBE,8000
323,13,BEA5,CDB3
323,14,16E4,9726
323,15,95F1,4881
324,0,3FCE,0000
324,1,2C66,4541
324,2,2E3D,5191
324,3,4553,FCCA
324,4,7FCE,4000
324,5,1F99,977A
324,6,D15F,5191
324,7,6DE6,DFF1
324,8,BFCE,0000
324,9,6DE6,200F
324,10,D15F,AE6F
324,11,1F99,6886
324,12,7FCE,C000
324,13,4553,0336
324,14,2E3D,AE6F
324,15,2C66,BABF
325,0,3F9A,0000
325,1,7B29,928C
325,2,A43B,DB5F
325,3,25A2,52F5
325,4,FF9A,C000
325,5,BDFA,6E8D
325,6,5AF9,DB5F
325,7,9FA3,AE24
325,8,BF9A,0000
325,9,9FA3,51DC
325,10,5AF9,24A1
325,11,BDFA,9173
325,12,FF9A,4000
325,13,25A2,AD0B
325,14,A43B,24A1
325,15,7B29,6D74
326,0,801E,0000
326,1,B1D9,09D1
326,2,105E,EFC0
326,3,C8EF,8AB7
326,4,801E,0000
326,5,20C9,A13B
326,6,EFDE,EFC0
326,7,64E7,2055
326,8,801E,0000
326,9,64E7,DFAB
326,10,EFDE,1040
326,11,20C9,5EC5
326,12,801E,0000
326,13,C8EF,7549
326,14,105E,1040
326,15,B1D9,F62F
327,0,807F,0000
327,1,C04A,CF46
327,2,D80E,E871
327,3,6B89,AEDB
327,4,407F,4000
327,5,23E3,206D
327,6,28F0,6871
327,7,B246,40D8
327,8,007F,0000
327,9,B246,BF28
327,10,28F0,978F
327,11,23E3,DF93
327,12,407F,C000
327,13,6B89,5125
327,14,D80E,178F
327,15,C04A,30BA
328,0,8048,0000
328,1,8F00,F3E4
328,2,BA90,C5B8
328,3,FB0C,FB2E
328,4,0048,0000
328,5,748A,0C28
328,6,C600,45B8
328,7,028A,04DE
328,8,8048,0000
328,9,028A,FB22
328,10,C600,BA48
328,11,748A,F3D8
328,12,0048,0000
328,13,FB0C,04D2
328,14,BA90,3A48
328,15,8F00,0C1C
329,0,7FC3,0000
329,1,5E8C,DDD6
329,2,B4A4,0B1F
329,3,3015,6B21
329,4,BFC3,C000
329,5,F94B,4147
329,6,4AE2,8B1F
329,7,7720,B3FC
329,8,FFC3,0000
329,9,7720,4C04
329,10,4AE2,74E1
329,11,F94B,BEB9
329,12,BFC3,4000
329,13,3015,94DF
329,14,B4A4,F4E1
329,15,5E8C,222A
330,0,3FC5,0000
330,1,EEC4,BF95
330,2,716D,CE58
330,3,28BA,022B
330,4,3FC5,0000
330,5,034C,55AF
330,6,0E1D,CE58
330,7,E44A,1319
330,8,3FC5,0000
330,9,E44A,ECE7
330,10,0E1D,31A8
330,11,034C,AA51
330,12,3FC5,0000
330,13,28BA,FDD5
330,14,716D,31A8
330,15,EEC4,406B
331,0,3FA5,0000
331,1,B908,8A3D
331,2,FE31,4174
331,3,17B2,E017
331,4,3FA5,0000
331,5,B864,8F4B
331,6,8119,4174
331,7,7576,3971
331,8,3FA5,0000
331,9,7576,C68F
331,10,8119,BE8C
331,11,B864,70B5
331,12,3FA5,0000
331,13,17B2,1FE9
331,14,FE31,BE8C
331,15,B908,75C3
332,0,C019,0000
332,1,D934,DB2B
332,2,2ADB,953E
332,3,7C3C,1C45
332,4,C019,8000
332,5,4424,5C17
332,6,D557,153E
332,7,66D0,1AFD
332,8,C019,0000
332,9,66D0,E503
332,10,D557,EAC2
332,11,4424,A3E9
332,12,C019,8000
332,13,7C3C,E3BB
332,14,2ADB,6AC2
332,15,D934,24D5
333,0,8074,0000
333,1,2AFE,7B53
333,2,6FE3,5091
333,3,780B,E71E
333,4,4074,4000
333,5,9C8F,D36C
333,6,9105,D091
333,7,C238,67A1
333,8,0074,0000
333,9,C238,985F
333,10,9105,2F6F
333,11,9C8F,2C94
333,12,4074,C000
333,13,780B,18E2
333,14,6FE3,AF6F
333,15,2AFE,84AD
334,0,4038,0000
334,1,D6BB,B19F
334,2,9502,AB36
334,3,1AAF,7FC3
334,4,C038,8000
334,5,7E15,676F
334,6,EB6E,AB36
334,7,9161,994B
334,8,4038,0000
334,9,9161,66B5
334,10,EB6E,54CA
334,11,7E15,9891
334,12,C038,8000
334,13,1AAF,803D
334,14,9502,54CA
334,15,D6BB,4E61
335,0,FFD5,0000
335,1,5687,91DD
335,2,93C2,AC13
335,3,2FFE,EDEA
335,4,3FD5,C000
335,5,0F7E,AE18
335,6,6BE8,2C13
335,7,6951,520B
335,8,7FD5,0000
335,9,6951,ADF5
335,10,6BE8,D3ED
335,11,0F7E,51E8
335,12,3FD5,4000
335,13,2FFE,1216
335,14,93C2,53ED
335,15,5687,6E23
336,0,BFBC,0000
336,1,AA89,1A9A
336,2,BF99,C023
336,3,28E2,31DB
336,4,7FBC,C000
336,5,221E,E653
336,6,3FDF,C023
336,7,0967,CF12
336,8,3FBC,0000
336,9,0967,30EE
336,10,3FDF,3FDD
336,11,221E,19AD
336,12,7FBC,4000
336,13,28E2,CE25
336,14,BF99,3FDD
336,15,AA89,E566
337,0,BFA4,0000
337,1,DCA2,AA61
337,2,8C65,F33F
337,3,DD01,E19C
337,4,7FA4,C000
337,5,7C27,87BC
337,6,72E3,F33F
337,7,C8C6,5081
337,8,3FA4,0000
337,9,C8C6,AF7F
337,10,72E3,0CC1
337,11,7C27,7844
337,12,7FA4,4000
337,13,DD01,1E64
337,14,8C65,0CC1
337,15,DCA2,559F
338,0,0022,0000
338,1,7C5E,75CA
338,2,94EC,EB36
338,3,9EC4,81A0
338,4,8022,8000
338,5,95F8,4D28
338,6,6B58,EB36
338,7,4F6E,4152
338,8,0022,0000
338,9,4F6E,BEAE
338,10,6B58,14CA
338,11,95F8,B2D8
338,12,8022,8000
338,13,9EC4,7E60
338,14,94EC,14CA
338,15,7C5E,8A36
339,0,407F,0000
339,1,537A,8B21
339,2,2643,1A3C
339,3,0C90,49FD
339,4,C07F,0000
339,5,75F8,C873
339,6,DABB,9A3C
339,7,2BFA,0997
339,8,407F,0000
339,9,2BFA,F669
339,10,DABB,65C4
339,11,75F8,378D
339,12,C07F,0000
339,13,0C90,B603
339,14,2643,E5C4
339,15,537A,74DF
340,0,0037,0000
340,1,7B4E,4379
340,2,BC67,43D0
340,3,32F0,C4E9
340,4,8037,0000
340,5,83B0,8EB7
340,6,C407,C3D0
340,7,CEEE,0D47
340,8,0037,0000
340,9,CEEE,F2B9
340,10,C407,3C30
340,11,83B0,7149
340,12,8037,0000
340,13,32F0,3B17
340,14,BC67,BC30
340,15,7B4E,BC87
341,0,BFC0,0000
341,1,57E6,5BAF
341,2,E51B,1AA5
341,3,8803,09D0
341,4,FFC0,4000
341,5,011D,8030
341,6,1A65,1AA5
341,7,1DFA,D20F
341,8,3FC0,0000
341,9,1DFA,2DF1
341,10,1A65,E55B
341,11,011D,7FD0
341,12,FFC0,C000
341,13,8803,F630
341,14,E51B,E55B
341,15,57E6,A451
342,0,BFB7,0000
342,1,46C2,3CD6
342,2,8606,F9B1
342,3,DD51,7B73
342,4,7FB7,4000
342,5,E363,3A2D
342,6,F968,79B1
342,7,F766,FB90
342,8,3FB7,0000
342,9,F766,0470
342,10,F968,864F
342,11,E363,C5D3
342,12,7FB7,C000
342,13,DD51,848D
342,14,8606,064F
342,15,46C2,C32A
343,0,BFB8,0000
343,1,75F2,E53E
343,2,DD50,6268
343,3,3E96,074E
343,4,BFB8,0000
343,5,071E,410A
343,6,A220,6268
343,7,433A,1EFA
343,8,BFB8,0000
343,9,433A,E106
343,10,A220,9D98
343,11,071E,BEF6
343,12,BFB8,0000
343,13,3E96,F8B2
343,14,DD50,9D98
343,15,75F2,1AC2
344,0,003B,0000
344,1,2D50,4C87
344,2,01AF,7E8C
344,3,BEF2,D28B
344,4,803B,0000
344,5,BCE2,D72D
344,6,7EC7,FE8C
344,7,57C8,5129
344,8,003B,0000
344,9,57C8,AED7
344,10,7EC7,0174
344,11,BCE2,28D3
344,12,803B,0000
344,13,BEF2,2D75
344,14,01AF,8174
344,15,2D50,B379
345,0,C07E,0000
345,1,4DC5,CF50
345,2,BF73,410B
345,3,F1FA,363D
345,4,807E,C000
345,5,94A2,B09D
345,6,4189,410B
345,7,2D97,49B0
345,8,407E,0000
345,9,2D97,B650
345,10,4189,BEF5
345,11,94A2,4F63
345,12,807E,4000
345,13,F1FA,C9C3
345,14,BF73,BEF5
345,15,4DC5,30B0
346,0,C013,0000
346,1,6F73,D92D
346,2,FCDA,8339
346,3,7024,4A44
346,4,8013,4000
346,5,66B4,F392
346,6,834C,0339
346,7,BA01,827B
346,8,4013,0000
346,9,BA01,7D85
346,10,834C,FCC7
346,11,66B4,0C6E
346,12,8013,C000
346,13,7024,B5BC
346,14,FCDA,7CC7
346,15,6F73,26D3
347,0,BFB9,0000
347,1,B489,E76A
347,2,CDCB,F1EE
347,3,DADB,D356
347,4,BFB9,8000
347,5,72C1,852C
347,6,31A7,71EE
347,7,FCBF,9940
347,8,BFB9,0000
347,9,FCBF,66C0
347,10,31A7,8E12
347,11,72C1,7AD4
347,12,BFB9,8000
347,13,DADB,2CAA
347,14,CDCB,0E12
347,15,B489,1896
348,0,FFB1,0000
348,1,F25F,5172
348,2,4939,B678
348,3,5B03,E39E
348,4,FFB1,0000
348,5,265F,619E
348,6,B629,B678
348,7,8B03,CF72
348,8,FFB1,0000
348,9,8B03,308E
348,10,B629,4988
348,11,265F,9E62
348,12,FFB1,0000
348,13,5B03,1C62
348,14,4939,4988
348,15,F25F,AE8E
349,0,3FD1,0000
349,1,3C0A,01F8
349,2,AA70,D561
349,3,714D,5355
349,4,FFD1,4000
349,5,A6EF,BABB
349,6,D532,5561
349,7,AAFE,695E
349,8,BFD1,0000
349,9,AAFE,96A2
349,10,D532,AA9F
349,11,A6EF,4545
349,12,FFD1,C000
349,13,714D,ACAB
349,14,AA70,2A9F
349,15,3C0A,FE08
350,0,405E,0000
350,1,81DA,8073
350,2,1733,692B
350,3,437D,8F1C
350,4,805E,C000
350,5,5F49,6D12
350,6,6989,E92B
350,7,DCD8,5E69
350,8,C05E,0000
350,9,DCD8,A197
350,10,6989,16D5
350,11,5F49,92EE
350,12,805E,4000
350,13,437D,70E4
350,14,1733,96D5
350,15,81DA,7F8D
351,0,4065,0000
351,1,5668,6AAF
351,2,447B,FBEA
351,3,1EBC,DAC5
351,4,4065,8000
351,5,317C,8B57
351,6,BC4F,7BEA
351,7,5AF4,1B41
351,8,4065,0000
351,9,5AF4,E4BF
351,10,BC4F,8416
351,11,317C,74A9
351,12,4065,8000
351,13,1EBC,253B
351,14,447B,0416
351,15,5668,9551
352,0,3FEF,0000
352,1,CC4B,6B8C
352,2,D9B7,E638
352,3,745B,27FC
352,4,3FEF,0000
352,5,48B3,EACC
352,6,A627,E638
352,7,7663,2E5C
352,8,3FEF,0000
352,9,7663,D1A4
352,10,A627,19C8
352,11,48B3,1534
352,12,3FEF,0000
352,13,745B,D804
352,14,D9B7,19C8
352,15,CC4B,9474
353,0,7FB2,0000
353,1,3740,CC92
353,2,BE3E,4174
353,3,DA14,7AAC
353,4,FFB2,0000
353,5,1286,0D76
353,6,C126,C174
353,7,DAEE,5F5C
353,8,7FB2,0000
353,9,DAEE,A0A4
353,10,C126,3E8C
353,11,1286,F28A
353,12,FFB2,0000
353,13,DA14,8554
353,14,BE3E,BE8C
353,15,3740,336E
354,0,FFA4,0000
354,1,B4A2,501D
354,2,1761,A843
354,3,FECD,DF88
354,4,BFA4,C000
354,5,673F,F8C4
354,6,67E7,A843
354,7,E3E2,6959
354,8,7FA4,0000
354,9,E3E2,96A7
354,10,67E7,57BD
354,11,673F,073C
354,12,BFA4,4000
354,13,FECD,2078
354,14,1761,57BD
354,15,B4A2,AFE3
355,0,4012,0000
355,1,2F37,DDB5
355,2,16C4,A94E
355,3,AEFF,6D21
355,4,C012,8000
355,5,E805,5641
355,6,6960,A94E
355,7,3A0D,C6D5
355,8,4012,0000
355,9,3A0D,392B
355,10,6960,56B2
355,11,E805,A9BF
355,12,C012,8000
355,13,AEFF,92DF
355,14,16C4,56B2
355,15,2F37,224B
356,0,8070,0000
356,1,66B2,7B17
356,2,E4E3,5B8D
356,3,BBBB,49CE
356,4,4070,4000
356,5,58D7,361C
356,6,1BFD,DB8D
356,7,867C,6765
356,8,0070,0000
356,9,867C,989B
356,10,1BFD,2473
356,11,58D7,C9E4
356,12,4070,C000
356,13,BBBB,B632
356,14,E4E3,A473
356,15,66B2,84E9
357,0,403E,0000
357,1,87A4,538C
357,2,AB00,953E
357,3,F4C2,B23C
357,4,403E,8000
357,5,3394,8A62
357,6,557C,153E
357,7,50FE,2BB2
357,8,403E,0000
357,9,50FE,D44E
357,10,557C,EAC2
357,11,3394,759E
357,12,403E,8000
357,13,F4C2,4DC4
357,14,AB00,6AC2
357,15,87A4,AC74
358,0,FFC7,0000
358,1,3592,C491
358,2,5263,AD64
358,3,E1E8,AAC1
358,4,7FC7,0000
358,5,A0D4,A793
358,6,2D2B,2D64
358,7,46CE,C163
358,8,FFC7,0000
358,9,46CE,3E9D
358,10,2D2B,D29C
358,11,A0D4,586D
358,12,7FC7,0000
358,13,E1E8,553F
358,14,5263,529C
358,15,3592,3B6F
359,0,3FAF,0000
359,1,6F44,980D
359,2,2EB5,10FA
359,3,3FA4,1563
359,4,3FAF,8000
359,5,8A14,4B09
359,6,D0A9,90FA
359,7,C5C0,CDB3
359,8,3FAF,0000
359,9,C5C0,324D
359,10,D0A9,6F06
359,11,8A14,B4F7
359,12,3FAF,8000
359,13,3FA4,EA9D
359,14,2EB5,EF06
359,15,6F44,67F3
360,0,FFC4,0000
360,1,C7EC,1921
360,2,CD3F,7285
360,3,E4F9,092C
360,4,BFC4,4000
360,5,7BC9,A7F2
360,6,3249,F285
360,7,D662,B7E7
360,8,7FC4,0000
360,9,D662,4819
360,10,3249,0D7B
360,11,7BC9,580E
360,12,BFC4,C000
360,13,E4F9,F6D4
360,14,CD3F,8D7B
360,15,C7EC,E6DF
361,0,4045,0000
361,1,3EF9,AAD9
361,2,897C,76C9
361,3,B042,0A78
361,4,0045,4000
361,5,54BA,8606
361,6,F70E,F6C9
361,7,BD1F,2667
361,8,C045,0000
361,9,BD1F,D999
361,10,F70E,0937
361,11,54BA,79FA
361,12,0045,C000
361,13,B042,F588
361,14,897C,8937
361,15,3EF9,5527
362,0,C06E,0000
362,1,A4A7,FE9F
362,2,7E12,C25C
362,3,A07D,65A9
362,4,C06E,0000
362,5,A417,A1F1
362,6,02CA,C25C
362,7,187D,3AE7
362,8,C06E,0000
362,9,187D,C519
362,10,02CA,3DA4
362,11,A417,5E0F
362,12,C06E,0000
362,13,A07D,9A57
362,14,7E12,3DA4
362,15,A4A7,0161
363,0,4003,0000
363,1,62BE,597B
363,2,E769,589A
363,3,1FE6,612B
363,4,C003,8000
363,5,1BDC,A56F
363,6,989D,589A
363,7,618C,9DBF
363,8,4003,0000
363,9,618C,6241
363,10,989D,A766
363,11,1BDC,5A91
363,12,C003,8000
363,13,1FE6,9ED5
363,14,E769,A766
363,15,62BE,A685
364,0,BFB2,0000
364,1,BEA6,A249
364,2,D0FD,AEB5
364,3,BECF,E6E6
364,4,FFB2,4000
364,5,5C5D,CB1E
364,6,2E67,AEB5
364,7,24F6,8681
364,8,3FB2,0000
364,9,24F6,797F
364,10,2E67,514B
364,11,5C5D,34E2
364,12,FFB2,C000
364,13,BECF,191A
364,14,D0FD,514B
364,15,BEA6,5DB7
365,0,BFAA,0000
365,1,6891,C924
365,2,C16F,3E3B
365,3,7FBA,3BE3
365,4,FFAA,C000
365,5,40E0,FA9D
365,6,BDE5,BE3B
365,7,D57D,87DE
365,8,3FAA,0000
365,9,D57D,7822
365,10,BDE5,41C5
365,11,40E0,0563
365,12,FFAA,4000
365,13,7FBA,C41D
365,14,C16F,C1C5
365,15,6891,36DC
366,0,000A,0000
366,1,53A6,0345
366,2,E4F1,5B19
366,3,B9B3,E0B6
366,4,400A,4000
366,5,9789,0F8E
366,6,9B23,5B19
366,7,5B46,321D
366,8,800A,0000
366,9,5B46,CDE3
366,10,9B23,A4E7
366,11,9789,F072
366,12,400A,C000
366,13,B9B3,1F4A
366,14,E4F1,A4E7
366,15,53A6,FCBB
367,0,006A,0000
367,1,3BFE,5572
367,2,4D94,B2D6
367,3,5D34,FF18
367,4,806A,8000
367,5,EEF8,B3C0
367,6,B340,B2D6
367,7,797E,0A1A
367,8,006A,0000
367,9,797E,F5E6
367,10,B340,4D2A
367,11,EEF8,4C40
367,12,806A,8000
367,13,5D34,00E8
367,14,4D94,4D2A
367,15,3BFE,AA8E
368,0,8041,0000
368,1,7D13,44CB
368,2,B750,08F1
368,3,E2D0,9426
368,4,4041,4000
368,5,B364,FE74
368,6,4932,88F1
368,7,EDBD,AF19
368,8,0041,0000
368,9,EDBD,50E7
368,10,4932,770F
368,11,B364,018C
368,12,4041,C000
368,13,E2D0,6BDA
368,14,B750,F70F
368,15,7D13,BB35
369,0,FFC8,0000
369,1,FFDB,C514
369,2,FFA5,C023
369,3,9368,D035
369,4,BFC8,C000
369,5,40C4,7B99
369,6,7FEB,C023
369,7,2B19,7078
369,8,7FC8,0000
369,9,2B19,8F88
369,10,7FEB,3FDD
369,11,40C4,8467
369,12,BFC8,4000
369,13,9368,2FCB
369,14,FFA5,3FDD
369,15,FFDB,3AEC
370,0,FFB0,0000
370,1,9E60,34FF
370,2,F679,4937
370,3,2F8B,313E
370,4,BFB0,C000
370,5,A9B5,D75E
370,6,88E7,4937
370,7,8720,DB1F
370,8,7FB0,0000
370,9,8720,24E1
370,10,88E7,B6C9
370,11,A9B5,28A2
370,12,BFB0,4000
370,13,2F8B,CEC2
370,14,F679,B6C9
370,15,9E60,CB01
371,0,FFD1,0000
371,1,B78A,1986
371,2,7BDE,C3F3
371,3,9723,725B
371,4,BFD1,C000
371,5,D3FB,86DF
371,6,03C4,C3F3
371,7,DC9C,2E0A
371,8,7FD1,0000
371,9,DC9C,D1F6
371,10,03C4,3C0D
371,11,D3FB,7921
371,12,BFD1,4000
371,13,9723,8DA5
371,14,7BDE,3C0D
371,15,B78A,E67A
372,0,8042,0000
372,1,9750,6A97
372,2,8979,36C9
