frame,k,outRe_hex,outIm_hex
295,15,0414,1871
296,0,F0BF,0000
296,1,0789,0BEC
296,2,0093,FC95
296,3,FF86,FF96
296,4,0008,0097
296,5,FFDA,FFAF
296,6,FFC4,0035
296,7,FFE8,0011
296,8,FFE9,0000
296,9,FFE9,FFEE
296,10,FFC5,FFCB
296,11,FFDA,0050
296,12,0008,FF69
296,13,FF88,006B
296,14,0094,036B
296,15,078C,F415
297,0,16D2,0000
297,1,EFE7,022B
297,2,037F,FEC1
297,3,FFF9,0015
297,4,FFFF,0015
297,5,001A,0012
297,6,0000,FFE7
297,7,FFD6,FFFD
297,8,0038,0000
297,9,FFD7,0003
297,10,0001,0019
297,11,001B,FFED
297,12,FFFF,FFEB
297,13,FFFC,FFEC
297,14,0380,013F
297,15,EFEA,FDD5
298,0,E9C4,0000
298,1,0D08,E812
298,2,FE31,06B5
298,3,0006,FFE7
298,4,007B,FF39
298,5,007A,FFB1
298,6,007A,FFAF
298,7,00D9,0018
298,8,0036,0000
298,9,00DA,FFE8
298,10,007B,0051
298,11,007A,004F
298,12,007B,00C7
298,13,0008,0019
298,14,FE32,F94B
298,15,0D0B,17EE
299,0,BBF5,0000
299,1,27F0,16F2
299,2,F909,F6DE
299,3,FFDB,00DD
299,4,00E6,005B
299,5,FE40,0050
299,6,0090,FFE4
299,7,FFA1,FFFA
299,8,FF6B,0000
299,9,FFA2,0006
299,10,0091,001C
299,11,FE41,FFAF
299,12,00E6,FFA5
299,13,FFDE,FF24
299,14,F90A,0922
299,15,27F3,E90E
300,0,1B13,0000
300,1,EA88,10BB
300,2,052F,FE2B
300,3,FE44,0008
300,4,00A9,01B8
300,5,FF31,FF6F
300,6,FFC6,0017
300,7,FEBB,003B
300,8,FFB7,0000
300,9,FEBC,FFC5
300,10,FFC7,FFE9
300,11,FF32,0090
300,12,00A9,FE48
300,13,FE47,FFF9
300,14,0530,01D5
300,15,EA8B,EF45
301,0,3728,0000
301,1,E329,F22E
301,2,02F1,0406
301,3,0132,0008
301,4,FF2B,FF2F
301,5,012F,00D9
301,6,0022,FF78
301,7,FFF6,0014
301,8,0072,0000
301,9,FFF7,FFEC
301,10,0023,0088
301,11,0130,FF26
301,12,FF2B,00D1
301,13,0135,FFF9
301,14,02F2,FBFA
301,15,E32C,0DD2
302,0,03E1,0000
302,1,033B,F501
302,2,FE1E,00AD
302,3,FF87,00F0
302,4,0138,FEE7
302,5,FF29,002F
302,6,00C9,FFE9
302,7,007E,FFEC
302,8,0027,0000
302,9,007F,0013
302,10,00CA,0017
302,11,FF29,FFD0
302,12,0138,0119
302,13,FF89,FF11
302,14,FE1F,FF53
302,15,033E,0B00
303,0,F4D5,0000
303,1,06D4,063B
303,2,FEA2,FDEB
303,3,0072,FF84
303,4,FF84,0083
303,5,0090,FFBB
303,6,FFA5,000B
303,7,FFF3,FFF7
303,8,FFEB,0000
303,9,FFF4,0009
303,10,FFA6,FFF5
303,11,0090,0044
303,12,FF84,FF7D
303,13,0074,007D
303,14,FEA3,0215
303,15,06D7,F9C5
304,0,04F6,0000
304,1,FA27,FDB3
304,2,0200,00C5
304,3,FFD0,0038
304,4,0040,FFC8
304,5,FFB1,FFF7
304,6,003F,FFF5
304,7,0008,FFFE
304,8,0022,0000
304,9,0009,0001
304,10,0040,000B
304,11,FFB2,0008
304,12,0040,0038
304,13,FFD3,FFC9
304,14,0201,FF3B
304,15,FA2A,024E
305,0,DFFE,0000
305,1,1211,F474
305,2,FDF2,040A
305,3,FFBE,FF5B
305,4,0010,FFAC
305,5,00AC,0014
305,6,FFF1,FFCE
305,7,0057,FFE9
305,8,0042,0000
305,9,0057,0016
305,10,FFF2,0032
305,11,00AC,FFEB
305,12,0010,0054
305,13,FFC0,00A6
305,14,FDF3,FBF6
305,15,1213,0B8D
306,0,D6DA,0000
306,1,162D,12CC
306,2,FD52,FB46
306,3,FF4D,FF10
306,4,0123,01B3
306,5,FDEF,FF19
306,6,0051,0090
306,7,FFA4,0006
306,8,FF88,0000
306,9,FFA5,FFFA
306,10,0052,FF70
306,11,FDEF,00E6
306,12,0123,FE4D
306,13,FF4F,00F1
306,14,FD53,04BA
306,15,1630,ED34
307,0,24FD,0000
307,1,E72C,0C84
307,2,04B5,FD50
307,3,FFDD,0116
307,4,FECE,00AD
307,5,0188,FFF3
307,6,FEDE,0024
307,7,FF73,0012
307,8,FF8F,0000
307,9,FF74,FFEE
307,10,FEDF,FFDC
307,11,0189,000C
307,12,FECE,FF53
307,13,FFE0,FEEB
307,14,04B6,02B0
307,15,E72F,F37C
308,0,33A9,0000
308,1,E741,F267
308,2,0170,036E
308,3,FFFC,FF4E
308,4,0152,FF4F
308,5,FE9A,0129
308,6,00E3,FFA2
308,7,0026,FFFB
308,8,003B,0000
308,9,0027,0005
308,10,00E4,005E
308,11,FE9A,FED6
308,12,0152,00B1
308,13,FFFE,00B3
308,14,0171,FC92
308,15,E744,0D99
309,0,0248,0000
309,1,0313,F2BB
309,2,FDF7,026F
309,3,0033,00F9
309,4,00C6,FFB8
309,5,00A1,FEB5
309,6,0010,002F
309,7,0072,FFEA
309,8,0064,0000
309,9,0073,0015
309,10,0011,FFD1
309,11,00A1,014B
309,12,00C6,0048
309,13,0035,FF07
309,14,FDF8,FD91
309,15,0316,0D46
310,0,E8E8,0000
310,1,0BF2,0418
310,2,FF4D,FE8A
310,3,FFE1,FF27
310,4,FFB4,FFEA
310,5,0007,008A
310,6,003E,FFB6
310,7,0007,FFFF
310,8,0020,0000
310,9,0008,0000
310,10,003F,004A
310,11,0007,FF75
310,12,FFB4,0016
310,13,FFE3,00DA
310,14,FF4E,0176
310,15,0BF5,FBE9
311,0,E87B,0000
311,1,08C3,FC77
311,2,0135,01CF
311,3,FF71,006C
311,4,FFED,FF6E
311,5,004B,FF9D
311,6,FFF6,0005
311,7,0036,0001
311,8,0003,0000
311,9,0037,FFFF
311,10,FFF7,FFFB
311,11,004B,0062
311,12,FFED,0092
311,13,FF73,FF95
311,14,0136,FE31
311,15,08C6,0389
312,0,DD57,0000
312,1,1494,0ABD
312,2,FC14,FCD3
312,3,0046,007F
312,4,FF08,FE97
312,5,00B1,0174
312,6,FF55,FFDD
312,7,FFE9,FFEF
312,8,FFB5,0000
312,9,FFEA,0011
312,10,FF56,0023
312,11,00B2,FE8B
312,12,FF08,0169
312,13,0049,FF82
312,14,FC15,032D
312,15,1497,F543
313,0,16D9,0000
313,1,F02C,0CAF
313,2,02A3,FDB3
313,3,0083,008F
313,4,0079,FFE6
313,5,FDEB,001C
313,6,FFFC,0081
313,7,FF7B,0015
313,8,FF95,0000
313,9,FF7C,FFEB
313,10,FFFD,FF7F
313,11,FDEB,FFE3
313,12,0079,001A
313,13,0085,FF72
313,14,02A4,024D
313,15,F02F,F351
314,0,2FE9,0000
314,1,E7C8,F704
314,2,0217,026C
314,3,004D,FFF6
314,4,FF39,00C6
314,5,017F,FF21
314,6,FF90,0032
314,7,0021,FFFF
314,8,0015,0000
314,9,0022,0000
314,10,FF91,FFCE
314,11,017F,00DE
314,12,FF39,FF3A
314,13,004F,000B
314,14,0218,FD94
314,15,E7CB,08FD
315,0,0CA5,0000
315,1,FC7C,F370
315,2,FF70,02BC
315,3,0097,FFA7
315,4,FFC0,FF29
315,5,0010,00E6
315,6,00A1,FF9A
315,7,005D,FFE8
315,8,004F,0000
315,9,005E,0018
315,10,00A2,0066
315,11,0011,FF19
315,12,FFC0,00D7
315,13,009A,005A
315,14,FF71,FD44
315,15,FC7F,0C90
316,0,ED9D,0000
316,1,0AAA,004E
316,2,FEFE,FEF6
316,3,FF7A,FFEB
316,4,006F,0038
316,5,000C,FF58
316,6,0011,0024
316,7,0021,FFF8
316,8,002D,0000
316,9,0022,0008
316,10,0012,FFDC
316,11,000C,00A7
316,12,006F,FFC8
316,13,FF7C,0016
316,14,FEFF,010A
316,15,0AAD,FFB2
317,0,E9CD,0000
317,1,085F,FF6B
317,2,00D5,0002
317,3,0017,000A
317,4,FFAE,FFD3
317,5,002B,FFFF
317,6,002A,FFD6
317,7,0014,FFF9
317,8,0027,0000
317,9,0015,0007
317,10,002B,002A
317,11,002B,0000
317,12,FFAE,002D
317,13,0019,FFF7
317,14,00D6,FFFE
317,15,0862,0095
318,0,DA63,0000
318,1,169F,04A9
318,2,FB44,FF52
318,3,004B,FF8B
318,4,FFBB,0128
318,5,FF6C,FF6C
318,6,0037,0018
318,7,FFD2,0017
318,8,FFC7,0000
318,9,FFD3,FFE9
318,10,0038,FFE8
318,11,FF6D,0093
318,12,FFBB,FED8
318,13,004E,0076
318,14,FB45,00AE
318,15,16A2,FB57
319,0,0A72,0000
319,1,F68A,1050
319,2,02BD,FD0A
319,3,FFA0,FF58
319,4,FED5,0131
319,5,00F8,0037
319,6,FF1E,0000
319,7,FF7B,001F
319,8,FF7C,0000
319,9,FF7C,FFE0
319,10,FF1F,0000
319,11,00F8,FFC8
319,12,FED5,FECF
319,13,FFA2,00A9
319,14,02BE,02F6
319,15,F68D,EFB1
320,0,3269,0000
320,1,E519,FA54
320,2,02AE,01AA
320,3,0089,009C
320,4,0060,FF61
320,5,FF2A,00D3
320,6,003F,FFD4
320,7,FFF0,0008
320,8,FFEB,0000
320,9,FFF1,FFF8
320,10,0040,002C
320,11,FF2B,FF2C
320,12,0060,009F
320,13,008C,FF65
320,14,02AF,FE56
320,15,E51C,05AC
321,0,1542,0000
321,1,F7C2,F212
321,2,008A,02BE
321,3,FF75,FF55
321,4,00EF,00CF
321,5,0044,FECA
321,6,0051,0024
321,7,0059,FFE7
321,8,0078,0000
321,9,005A,0018
321,10,0052,FFDC
321,11,0045,0135
321,12,00EF,FF31
321,13,FF78,00AC
321,14,008B,FD42
321,15,F7C5,0DEF
322,0,ECDB,0000
322,1,0C8F,FDFE
322,2,FD96,FF2B
322,3,0037,007F
322,4,FFDA,FF75
322,5,008C,0046
322,6,0027,FFB5
322,7,0036,0006
322,8,003D,0000
322,9,0037,FFFA
322,10,0028,004B
322,11,008D,FFB9
322,12,FFDA,008B
322,13,003A,FF82
322,14,FD97,00D5
322,15,0C92,0202
323,0,E8B0,0000
323,1,0910,0195
323,2,00A3,FFAA
323,3,FFC3,FF88
323,4,002D,000B
323,5,FFBC,FFDB
323,6,0016,FFFE
323,7,0021,FFF0
323,8,FFFA,0000
323,9,0022,000F
323,10,0017,0002
323,11,FFBD,0024
323,12,002D,FFF5
323,13,FFC6,0079
323,14,00A4,0056
323,15,0913,FE6C
324,0,DDB1,0000
324,1,13EB,025C
324,2,FC1F,006B
324,3,FFA4,FFD3
324,4,00C9,0036
324,5,FF6B,0042
324,6,FFDE,FFD3
324,7,FFDE,000B
324,8,FFE9,0000
324,9,FFDF,FFF4
324,10,FFDF,002D
324,11,FF6C,FFBD
324,12,00C9,FFCA
324,13,FFA7,002E
324,14,FC20,FF95
324,15,13EE,FDA5
325,0,0437,0000
325,1,FA77,0FC1
325,2,0252,FCBB
325,3,FF28,FFF8
325,4,0077,0124
325,5,FF6E,FF25
325,6,FF7D,0089
325,7,FF95,001A
325,8,FF93,0000
325,9,FF95,FFE5
325,10,FF7E,FF77
325,11,FF6E,00DA
325,12,0077,FEDC
325,13,FF2A,0009
325,14,0253,0345
325,15,FA79,F040
326,0,2F05,0000
326,1,E678,FD6B
326,2,02B2,00CE
326,3,00C3,0090
326,4,FF2D,FF90
326,5,00C2,00A5
326,6,FFB1,FFE4
326,7,FFE7,0001
326,8,FFE9,0000
326,9,FFE8,FFFF
326,10,FFB2,001C
326,11,00C3,FF5A
326,12,FF2D,0070
326,13,00C6,FF71
326,14,02B3,FF32
326,15,E67B,0295
327,0,1A0A,0000
327,1,F4F5,F25E
327,2,00C1,0298
327,3,FF92,FFF8
327,4,012B,FF5B
327,5,FF4E,003B
327,6,00AE,FFDA
327,7,004C,FFED
327,8,0068,0000
327,9,004D,0012
327,10,00AF,0026
327,11,FF4E,FFC4
327,12,012B,00A5
327,13,FF94,0009
327,14,00C2,FD68
327,15,F4F8,0DA3
328,0,EF9C,0000
328,1,0B81,FBD9
328,2,FD6F,FFF6
328,3,007A,002D
328,4,FFFD,0007
328,5,0091,FF42
328,6,000A,000A
328,7,004C,FFFF
328,8,003E,0000
328,9,004D,0001
328,10,000B,FFF6
328,11,0092,00BD
328,12,FFFD,FFF9
328,13,007D,FFD4
328,14,FD70,000A
328,15,0B84,0427
329,0,E671,0000
329,1,0ABD,01B0
329,2,0053,FFA4
329,3,FF92,FFB1
329,4,FFEF,FFB0
329,5,0013,0064
329,6,001E,FFC8
329,7,0012,FFEF
329,8,000D,0000
329,9,0013,0010
329,10,001F,0038
329,11,0014,FF9B
329,12,FFEF,0050
329,13,FF95,0050
329,14,0054,005C
329,15,0AC0,FE51
330,0,E133,0000
330,1,111C,0439
330,2,FD5B,FF7F
330,3,FF44,0114
330,4,0014,FE81
330,5,0050,0083
330,6,FF92,0025
330,7,FFE9,0001
330,8,FFE1,0000
330,9,FFEA,FFFF
330,10,FF93,FFDB
330,11,0050,FF7C
330,12,0014,017F
330,13,FF46,FEED
330,14,FD5C,0081
330,15,111F,FBC7
331,0,055C,0000
331,1,FA73,0CB3
331,2,013B,FDCE
331,3,0137,0015
331,4,FF9D,FF37
331,5,FE91,010A
331,6,0002,001A
331,7,FF96,0009
331,8,FF96,0000
331,9,FF97,FFF7
331,10,0003,FFE6
331,11,FE91,FEF5
331,12,FF9D,00C9
331,13,0139,FFEC
331,14,013C,0232
331,15,FA76,F34D
332,0,2960,0000
332,1,E9D4,FE5B
332,2,02BD,0024
332,3,FFA4,00AB
332,4,FFC3,009D
332,5,0094,FEF6
332,6,FFAC,0078
332,7,FFE5,0006
332,8,FFEE,0000
332,9,FFE6,FFF9
332,10,FFAD,FF88
332,11,0094,0109
332,12,FFC3,FF63
332,13,FFA6,FF56
332,14,02BE,FFDC
332,15,E9D7,01A6
333,0,191C,0000
333,1,F4F7,F3A5
333,2,0063,02EC
333,3,0115,FF60
333,4,FF2A,FF3A
333,5,00A3,012B
333,6,0060,FF74
333,7,004A,FFED
333,8,0050,0000
333,9,004B,0013
333,10,0061,008C
333,11,00A3,FED4
333,12,FF2A,00C6
333,13,0117,00A1
333,14,0064,FD14
333,15,F4FA,0C5B
334,0,F1EE,0000
334,1,09D1,FB75
334,2,FE3C,FFE2
334,3,FF8D,004D
334,4,00D3,FFF9
334,5,FFA9,FF3E
334,6,0053,0030
334,7,003A,FFFB
334,8,0044,0000
334,9,003B,0005
334,10,0054,FFD0
334,11,FFA9,00C1
334,12,00D3,0007
334,13,FF8F,FFB4
334,14,FE3D,001E
334,15,09D4,048B
335,0,E590,0000
335,1,0BBA,012D
335,2,FFD7,FFCA
335,3,000A,FF8B
335,4,FF9D,0007
335,5,007A,000C
335,6,FFFE,FFC6
335,7,0023,FFF6
335,8,0012,0000
335,9,0024,0009
335,10,FFFF,003A
335,11,007A,FFF3
335,12,FF9D,FFF9
335,13,000C,0076
335,14,FFD8,0036
335,15,0BBD,FED4
336,0,E065,0000
336,1,1187,04B4
336,2,FD15,FF80
336,3,FF98,0079
336,4,0025,FF66
336,5,FFCE,0082
336,6,FFC4,FFF8
336,7,FFC8,0009
336,8,FFED,0000
336,9,FFC9,FFF6
336,10,FFC5,0008
336,11,FFCE,FF7D
336,12,0025,009A
336,13,FF9A,FF88
336,14,FD16,0080
336,15,118A,FB4D
337,0,07AB,0000
337,1,F91D,0D82
337,2,01EA,FD85
337,3,000D,FFD4
337,4,FFF9,0068
337,5,FF29,0009
337,6,FFB1,0047
337,7,FF96,0023
337,8,FF93,0000
337,9,FF97,FFDC
337,10,FFB2,FFB9
337,11,FF29,FFF6
337,12,FFF9,FF98
337,13,000F,002D
337,14,01EB,027B
337,15,F920,F27F
338,0,2D98,0000
338,1,E763,FD75
338,2,02C9,005D
338,3,0058,008E
338,4,FFB6,0034
338,5,0059,FFF4
338,6,FFC8,0007
338,7,FFF8,FFFE
338,8,FFD8,0000
338,9,FFF9,0001
338,10,FFC9,FFF9
338,11,005A,000C
338,12,FFB6,FFCC
338,13,005B,FF72
338,14,02CA,FFA3
338,15,E766,028C
339,0,169F,0000
339,1,F6E2,F1ED
339,2,0033,0312
339,3,0001,FF51
339,4,0063,001E
339,5,0033,FFDA
339,6,006E,FFDE
339,7,0057,FFEA
339,8,0067,0000
339,9,0058,0015
339,10,006F,0022
339,11,0033,0025
339,12,0063,FFE2
339,13,0003,00B0
339,14,0034,FCEE
339,15,F6E5,0E14
340,0,EBE5,0000
340,1,0CE9,FC4C
340,2,FDC0,FFCA
340,3,FFE5,006B
340,4,0060,FF8F
340,5,0038,FFD2
340,6,0035,FFE4
340,7,0042,FFFB
340,8,0047,0000
340,9,0043,0004
340,10,0036,001C
340,11,0039,002D
340,12,0060,0071
340,13,FFE8,FF96
340,14,FDC1,0036
340,15,0CEC,03B5
341,0,E1ED,0000
341,1,0D37,01D0
341,2,0003,FFFA
341,3,FFE8,FF9A
341,4,FFEB,0002
341,5,FFEE,0009
341,6,FFFE,FFEE
341,7,000C,FFF7
341,8,0001,0000
341,9,000D,0008
341,10,FFFF,0012
341,11,FFEE,FFF6
341,12,FFEB,FFFE
341,13,FFEA,0067
341,14,0004,0006
341,15,0D3A,FE31
342,0,E5B3,0000
342,1,0E72,08E1
342,2,FDB7,FE23
342,3,FF30,FFD0
342,4,00AF,00B2
342,5,FF45,FFB3
342,6,FFEA,0033
342,7,FFC9,000D
342,8,FFB3,0000
342,9,FFCA,FFF3
342,10,FFEB,FFCD
342,11,FF46,004C
342,12,00AF,FF4E
342,13,FF33,0031
342,14,FDB8,01DD
342,15,0E75,F71F
343,0,1309,0000
343,1,F33D,09A8
343,2,021A,FE7E
343,3,0071,004E
343,4,FF5C,005D
343,5,0035,0017
343,6,FF71,002A
343,7,FFA2,000A
343,8,FF97,0000
343,9,FFA3,FFF6
343,10,FF72,FFD6
343,11,0035,FFE8
343,12,FF5C,FFA3
343,13,0073,FFB3
343,14,021B,0182
343,15,F340,F658
344,0,2B63,0000
344,1,E939,FA91
344,2,02DC,0109
344,3,FF6E,0025
344,4,009E,FF91
344,5,FFCE,0082
344,6,0023,FFE5
344,7,0000,FFFF
344,8,0021,0000
344,9,0001,0001
344,10,0024,001B
344,11,FFCE,FF7D
344,12,009E,006F
344,13,FF70,FFDC
344,14,02DD,FEF7
344,15,E93C,056F
345,0,0C17,0000
345,1,FCDB,F2CD
345,2,FEDF,028D
345,3,00E9,007B
345,4,002E,FF5F
345,5,0019,FFA0
345,6,0064,FFF5
345,7,0064,FFF6
345,8,005D,0000
345,9,0065,0009
345,10,0065,000B
345,11,0019,005F
345,12,002E,00A1
345,13,00EB,FF86
345,14,FEE0,FD73
345,15,FCDE,0D34
346,0,E805,0000
346,1,0D92,FEF2
346,2,FE8F,FF8D
346,3,FFAE,FF5E
346,4,FFE1,0034
346,5,0077,FFD8
346,6,001E,FFE1
346,7,0035,FFF0
346,8,002D,0000
346,9,0036,0010
346,10,001F,001F
346,11,0078,0028
346,12,FFE1,FFCC
346,13,FFB1,00A2
346,14,FE90,0073
346,15,0D95,010E
347,0,E059,0000
347,1,0EBD,0138
347,2,FF7B,00CC
347,3,FF68,0026
347,4,FFF8,FF4D
347,5,0014,0035
347,6,FFF6,0002
347,7,FFF4,FFFC
347,8,0003,0000
347,9,FFF5,0004
347,10,FFF7,FFFE
347,11,0014,FFCA
347,12,FFF8,00B3
347,13,FF6A,FFDB
347,14,FF7C,FF34
347,15,0EC0,FEC8
348,0,EF53,0000
348,1,081F,0CE4
348,2,FEEA,FC93
348,3,007F,0087
348,4,FF91,FF6E
348,5,FF76,00C2
348,6,FFC7,FFFF
348,7,FFB4,0017
348,8,FF9F,0000
348,9,FFB5,FFE8
348,10,FFC8,0001
348,11,FF77,FF3D
348,12,FF91,0092
348,13,0082,FF7A
348,14,FEEB,036D
348,15,0822,F31D
349,0,1EEC,0000
349,1,EE18,05AA
349,2,0258,FF58
349,3,FFB3,000C
349,4,0017,008B
349,5,FF99,FFC7
349,6,FFB5,004C
349,7,FFB9,000A
349,8,FF9A,0000
349,9,FFBA,FFF6
349,10,FFB6,FFB4
349,11,FF99,0038
349,12,0017,FF75
349,13,FFB5,FFF5
349,14,0259,00A8
349,15,EE1B,FA56
350,0,27EE,0000
350,1,EBA4,F5EE
350,2,01D6,0228
350,3,012E,0065
350,4,FF21,FF91
350,5,00D9,0028
350,6,000B,FFDC
350,7,002E,FFF2
350,8,0034,0000
350,9,002E,000E
350,10,000C,0024
350,11,00DA,FFD7
350,12,FF21,006F
350,13,0131,FF9C
350,14,01D7,FDD8
350,15,EBA6,0A12
351,0,FD59,0000
351,1,04E8,F52E
351,2,FE6B,0205
351,3,FFBB,FF44
351,4,006A,0005
351,5,FFFC,FFF7
351,6,007E,FFD7
351,7,0051,FFF1
351,8,0067,0000
351,9,0052,000E
351,10,007F,0029
351,11,FFFD,0008
351,12,006A,FFFB
351,13,FFBE,00BD
351,14,FE6C,FDFB
351,15,04EB,0AD3
352,0,E2D5,0000
352,1,0E80,0155
352,2,FF07,FF10
352,3,FFE9,0021
352,4,0016,FFED
352,5,0036,FF9A
352,6,0010,FFF4
352,7,0029,FFFB
352,8,0027,0000
352,9,002A,0005
352,10,0011,000C
352,11,0037,0065
352,12,0016,0013
352,13,FFEC,FFE0
352,14,FF08,00F0
352,15,0E83,FEAB
353,0,E06E,0000
353,1,106F,047A
353,2,FDAE,0000
353,3,0038,FFCE
353,4,FF51,0023
353,5,0022,0019
353,6,FFCB,0008
353,7,FFD4,0001
353,8,FFDC,0000
353,9,FFD5,FFFE
353,10,FFCC,FFF8
353,11,0022,FFE6
353,12,FF51,FFDD
353,13,003A,0033
353,14,FDAF,0000
353,15,1072,FB87
354,0,0224,0000
354,1,FC44,0C9B
354,2,01B8,FD6E
354,3,FF96,FFD6
354,4,FFBB,0075
354,5,FFAB,0040
354,6,FFA9,002A
354,7,FF8F,0018
354,8,FFB2,0000
354,9,FF90,FFE7
354,10,FFAA,FFD6
354,11,FFAC,FFC0
354,12,FFBB,FF8B
354,13,FF99,002A
354,14,01B9,0292
354,15,FC47,F366
355,0,2848,0000
355,1,EA34,003E
355,2,024B,FF8B
355,3,007A,009E
355,4,FFC0,0014
355,5,FFF4,FFFD
355,6,FFE6,0019
355,7,FFEB,000A
355,8,FFD4,0000
355,9,FFEC,FFF6
355,10,FFE7,FFE7
355,11,FFF4,0002
355,12,FFC0,FFEC
355,13,007C,FF63
355,14,024C,0075
355,15,EA37,FFC2
356,0,19E1,0000
356,1,F497,F26B
356,2,006B,0326
356,3,0064,FF72
356,4,FFE5,002E
356,5,0087,FFDF
356,6,0044,FFD4
356,7,004A,FFE9
356,8,0055,0000
356,9,004B,0017
356,10,0045,002C
356,11,0088,0020
356,12,FFE5,FFD2
356,13,0067,008F
356,14,006C,FCDA
356,15,F49A,0D95
357,0,EE01,0000
357,1,0BF2,FAA0
357,2,FDF3,006D
357,3,FFAF,FFF4
357,4,0077,FFD2
357,5,0022,FFC5
357,6,004E,FFE5
357,7,0045,FFFA
357,8,0055,0000
357,9,0046,0006
357,10,004F,001B
357,11,0023,003A
357,12,0077,002E
357,13,FFB2,000D
357,14,FDF4,FF93
357,15,0BF5,0560
358,0,E001,0000
358,1,0EC9,0211
358,2,FFA9,FFF3
358,3,FFE2,FFEB
358,4,FFB5,FFE4
358,5,0022,FFD6
358,6,0000,0003
358,7,0004,FFF5
358,8,0009,0000
358,9,0005,000B
358,10,0001,FFFD
358,11,0022,0029
358,12,FFB5,001C
358,13,FFE4,0016
358,14,FFAA,000D
358,15,0ECC,FDEF
359,0,EA31,0000
359,1,0B37,0AAB
359,2,FE79,FD84
359,3,FFBD,FFCF
359,4,FFEE,0039
359,5,FFA7,0070
359,6,FFC6,FFF4
359,7,FFB6,0019
359,8,FFBB,0000
359,9,FFB7,FFE7
359,10,FFC7,000C
359,11,FFA7,FF8F
359,12,FFEE,FFC7
359,13,FFBF,0032
359,14,FE7A,027C
359,15,0B3A,F555
360,0,165A,0000
360,1,F25C,075D
360,2,01D2,FF08
360,3,FFFE,005D
360,4,0001,005D
360,5,FF9A,FFCE
360,6,FFA9,004A
360,7,FFBD,0013
360,8,FF84,0000
360,9,FFBE,FFED
360,10,FFAA,FFB6
360,11,FF9A,0031
360,12,0001,FFA3
360,13,0000,FFA4
360,14,01D3,00F8
360,15,F25F,F8A3
361,0,288F,0000
361,1,EA8D,F91F
361,2,028E,0179
361,3,0095,0024
361,4,FF78,FFC7
361,5,0093,0041
361,6,FFFF,FFDB
361,7,0018,FFF1
361,8,0015,0000
361,9,0019,000F
361,10,0000,0025
361,11,0093,FFBE
361,12,FF78,0039
361,13,0097,FFDD
361,14,028F,FE87
361,15,EA90,06E1
362,0,04B2,0000
362,1,00C4,F3D8
362,2,FED5,025A
362,3,0006,FF93
362,4,006C,FFF2
362,5,0004,FFC8
362,6,0078,FFE4
362,7,0053,FFED
362,8,0072,0000
362,9,0054,0012
362,10,0079,001C
362,11,0004,0037
362,12,006C,000E
362,13,0008,006E
362,14,FED6,FDA6
362,15,00C7,0C29
363,0,E415,0000
363,1,0EE4,000B
363,2,FE92,FF31
363,3,FFC3,000F
363,4,0020,FFDF
363,5,0051,FFBC
363,6,0017,FFE7
363,7,002D,FFFD
363,8,0037,0000
363,9,002E,0003
363,10,0018,0019
363,11,0051,0043
363,12,0020,0021
363,13,FFC5,FFF2
363,14,FE93,00CF
363,15,0EE7,FFF5
364,0,E103,0000
364,1,0FA3,046A
364,2,FE28,0016
364,3,FFEC,FFD1
364,4,FFB7,FFBE
364,5,0003,0048
364,6,FFCD,0006
364,7,FFDB,FFFE
364,8,FFE3,0000
364,9,FFDB,0002
364,10,FFCE,FFFA
364,11,0004,FFB7
364,12,FFB7,0042
364,13,FFEF,0030
364,14,FE29,FFEA
364,15,0FA5,FB96
365,0,FF3F,0000
365,1,FE2B,0BD6
365,2,0136,FD6B
365,3,FFAE,0073
365,4,0019,FFD4
365,5,FF47,006C
365,6,FFC9,001D
365,7,FF9C,0018
365,8,FFAF,0000
365,9,FF9D,FFE8
365,10,FFCA,FFE3
365,11,FF48,FF93
365,12,0019,002C
365,13,FFB1,FF8E
365,14,0137,0295
365,15,FE2E,F42A
366,0,2535,0000
366,1,EB90,0163
366,2,026D,FF7A
366,3,0020,0053
366,4,FFEA,FFFF
366,5,0020,0008
366,6,FFBC,0020
366,7,FFDD,0004
366,8,FFE3,0000
366,9,FFDE,FFFB
366,10,FFBD,FFE0
366,11,0020,FFF7
366,12,FFEA,0001
366,13,0022,FFAE
366,14,026E,0086
366,15,EB93,FE9E
367,0,1AA0,0000
367,1,F404,F347
367,2,0061,02A5
367,3,00A1,0065
367,4,0001,FF55
367,5,0024,0022
367,6,0062,FFD7
367,7,0047,FFF9
367,8,004E,0000
367,9,0048,0007
367,10,0063,0029
367,11,0025,FFDD
367,12,0001,00AB
367,13,00A4,FF9C
367,14,0062,FD5B
367,15,F407,0CB9
368,0,EFBF,0000
368,1,0B0E,F9CC
368,2,FE02,00F8
368,3,0004,FF74
368,4,0003,000C
368,5,005F,FFAD
368,6,003D,FFF2
368,7,0053,FFED
368,8,003B,0000
368,9,0054,0012
368,10,003E,000E
368,11,0060,0052
368,12,0003,FFF4
368,13,0007,008D
368,14,FE03,FF08
368,15,0B11,0635
369,0,E074,0000
369,1,0EF0,0277
369,2,FF6B,FFD3
369,3,FFA1,FFED
369,4,FFFC,FFB4
369,5,000A,002E
369,6,FFFC,FFEB
369,7,0005,FFFC
369,8,FFFC,0000
369,9,0006,0003
369,10,FFFD,0015
369,11,000B,FFD1
369,12,FFFC,004C
369,13,FFA4,0014
369,14,FF6C,002D
369,15,0EF3,FD8A
370,0,ED75,0000
