frame,k,outRe_hex,outIm_hex
370,0,ED75,0000
370,1,090C,0A68
370,2,FF0C,FD83
370,3,FFAB,0041
370,4,0027,FFF8
370,5,FF73,0031
370,6,FFCE,0023
370,7,FFC2,0008
370,8,FFB1,0000
370,9,FFC2,FFF8
370,10,FFCE,FFDD
370,11,FF73,FFCF
370,12,0027,0008
370,13,FFAB,FFBF
370,14,FF0C,027D
370,15,090C,F598
371,0,16F7,0000
371,1,F26D,06DA
371,2,0179,FECE
371,3,007C,003C
371,4,FFA1,004E
371,5,FFDA,0010
371,6,FFA9,002A
371,7,FFA9,000E
371,8,FFBB,0000
371,9,FFA9,FFF2
371,10,FFA9,FFD6
371,11,FFDA,FFF0
371,12,FFA1,FFB2
371,13,007C,FFC4
371,14,0179,0132
371,15,F26D,F926
372,0,2509,0000
372,1,ECC2,F7FC
372,2,022C,020B
372,3,FFEB,FFC3
372,4,0051,001A
372,5,000D,0005
372,6,0026,FFEB
372,7,001A,FFFE
372,8,0029,0000
372,9,001A,0002
372,10,0026,0015
372,11,000D,FFFB
372,12,0051,FFE6
372,13,FFEB,003D
372,14,022C,FDF5
372,15,ECC2,0804
373,0,00FC,0000
373,1,0254,F527
373,2,FED5,01F0
373,3,0016,0037
373,4,0055,FF89
373,5,0054,FFC5
373,6,0053,FFE2
373,7,0056,FFF1
373,8,0062,0000
373,9,0056,000F
373,10,0053,001E
373,11,0054,003B
373,12,0055,0077
373,13,0016,FFC9
373,14,FED5,FE10
373,15,0254,0AD9
374,0,E3EC,0000
374,1,0EA1,008F
374,2,FEDB,FF54
374,3,FFF1,FFCB
374,4,FFEB,FFD3
374,5,001B,FFFD
374,6,0023,FFE8
374,7,002B,FFF5
374,8,0022,0000
374,9,002B,000B
374,10,0023,0018
374,11,001B,0003
374,12,FFEB,002D
374,13,FFF1,0035
374,14,FEDB,00AC
374,15,0EA1,FF71
375,0,E4FB,0000
375,1,0DA5,062B
375,2,FE61,FF2D
375,3,FFC7,FFD7
375,4,FFF0,0041
375,5,FFC7,FFF1
375,6,FFDB,0019
375,7,FFD1,0009
375,8,FFD5,0000
375,9,FFD1,FFF7
375,10,FFDB,FFE7
375,11,FFC7,000F
375,12,FFF0,FFBF
375,13,FFC7,0029
375,14,FE61,00D3
375,15,0DA5,F9D5
376,0,0613,0000
376,1,FB0E,0A48
376,2,00F2,FDFE
376,3,FFF7,001D
376,4,FFBC,0031
376,5,FFDD,0047
376,6,FF98,0020
376,7,FFAE,000E
376,8,FFA1,0000
376,9,FFAE,FFF2
376,10,FF98,FFE0
376,11,FFDD,FFB9
376,12,FFBC,FFCF
376,13,FFF7,FFE3
376,14,00F2,0202
376,15,FB0E,F5B8
377,0,248A,0000
377,1,EBDA,FDA0
377,2,02AF,00B1
377,3,FFDD,0058
377,4,0064,FFB4
377,5,FFAD,0048
377,6,000B,FFFB
377,7,FFEC,0004
377,8,FFFA,0000
377,9,FFEC,FFFC
377,10,000B,0005
377,11,FFAD,FFB8
377,12,0064,004C
377,13,FFDD,FFA8
377,14,02AF,FF4F
377,15,EBDA,0260
378,0,0FCC,0000
378,1,F9F6,F473
378,2,FFDF,0237
378,3,0081,0015
378,4,0008,FFC8
378,5,0062,FFA1
378,6,0041,FFF7
378,7,005A,FFF3
378,8,004C,0000
378,9,005A,000D
378,10,0041,0009
378,11,0063,005F
378,12,0008,0038
378,13,0082,FFEB
378,14,FFDF,FDC9
378,15,F9F6,0B8D
379,0,EB83,0000
379,1,0C62,FCF9
379,2,FE45,0003
379,3,FFD3,FFC2
379,4,0004,FFD5
379,5,0049,000A
379,6,0037,FFDB
379,7,0036,FFED
379,8,0035,0000
379,9,0036,0013
379,10,0037,0025
379,11,0049,FFF6
379,12,0004,002B
379,13,FFD3,003E
379,14,FE45,FFFD
379,15,0C62,0307
380,0,E4A1,0000
380,1,0D38,03E3
380,2,FEFD,FFA4
380,3,FFEC,FFDF
380,4,FFE7,FFFE
380,5,FFDC,FFEF
380,6,FFEF,000E
380,7,FFF0,0003
380,8,FFE9,0000
380,9,FFF0,FFFD
380,10,FFEF,FFF2
380,11,FFDC,0011
380,12,FFE7,0002
380,13,FFEC,0021
380,14,FEFD,005C
380,15,0D38,FC1D
381,0,F899,0000
381,1,02E6,0957
381,2,FFD6,FE15
381,3,FFD5,0015
381,4,FFCB,0030
381,5,FFD1,0035
381,6,FFB8,0019
381,7,FFB4,000B
381,8,FFB5,0000
381,9,FFB4,FFF5
381,10,FFB8,FFE7
381,11,FFD1,FFCB
381,12,FFCB,FFD0
381,13,FFD5,FFEB
381,14,FFD6,01EB
381,15,02E6,F6A9
382,0,1B58,0000
382,1,F016,02DC
382,2,0244,FF8E
382,3,0023,0021
382,4,FFEC,0024
382,5,FFCD,0021
382,6,FFDC,0016
382,7,FFCE,0008
382,8,FFD8,0000
382,9,FFCE,FFF8
382,10,FFDC,FFEA
382,11,FFCD,FFDF
382,12,FFEC,FFDC
382,13,0023,FFDF
382,14,0244,0072
382,15,F016,FD24
383,0,18FF,0000
383,1,F42C,F6ED
383,2,00D5,01C6
383,3,002D,001A
383,4,002B,FFE0
383,5,003B,FFE0
383,6,002D,FFEE
383,7,0034,FFF7
383,8,0037,0000
383,9,0034,0009
383,10,002D,0012
383,11,003B,0020
383,12,002B,0020
383,13,002D,FFE6
383,14,00D5,FE3A
383,15,F42C,0913
384,0,F73C,0000
384,1,06DB,F963
384,2,FE78,0118
384,3,0012,FFD7
384,4,0026,FFD0
384,5,003A,FFDD
384,6,0042,FFE6
384,7,0041,FFF5
384,8,0044,0000
384,9,0041,000B
384,10,0042,001A
384,11,003A,0023
384,12,0026,0030
384,13,0012,0029
384,14,FE78,FEE8
384,15,06DB,069D
385,0,E7AE,0000
385,1,0C16,0265
385,2,FF2F,FF69
385,3,FFD2,FFE8
385,4,FFF0,FFEC
385,5,000A,FFF6
385,6,0003,FFFB
385,7,000A,FFFB
385,8,0006,0000
385,9,000A,0005
385,10,0003,0005
385,11,000A,000A
385,12,FFF0,0014
385,13,FFD2,0018
385,14,FF2F,0097
385,15,0C16,FD9B
386,0,F136,0000
386,1,06F5,0645
386,2,FF4E,FEFB
386,3,FFF8,FFF2
386,4,FFC7,0031
386,5,FFCE,0014
386,6,FFD6,0011
386,7,FFD1,000B
386,8,FFCC,0000
386,9,FFD1,FFF5
386,10,FFD6,FFEF
386,11,FFCE,FFEC
386,12,FFC7,FFCF
386,13,FFF8,000E
386,14,FF4E,0105
386,15,06F5,F9BB
387,0,0CF2,0000
387,1,F7E5,05DB
387,2,014A,FED0
387,3,FFF1,0003
387,4,FFDE,0052
387,5,FFE1,0013
387,6,FFC4,001A
387,7,FFC9,0007
387,8,FFC6,0000
387,9,FFC9,FFF9
387,10,FFC4,FFE6
387,11,FFE1,FFED
387,12,FFDE,FFAE
387,13,FFF1,FFFD
387,14,014A,0130
387,15,F7E5,FA25
388,0,1A07,0000
388,1,F276,FB75
388,2,015D,010A
388,3,002F,0023
388,4,0013,FFF0
388,5,000D,000B
388,6,000F,FFF4
388,7,000A,0001
388,8,0013,0000
388,9,000A,FFFF
388,10,000F,000C
388,11,000D,FFF5
388,12,0013,0010
388,13,002F,FFDD
388,14,015D,FEF6
388,15,F276,048B
389,0,0463,0000
389,1,FF85,F85A
389,2,FF80,0176
389,3,0009,FFDE
389,4,0038,FFE1
389,5,0031,FFD6
389,6,003A,FFE8
389,7,0041,FFF6
389,8,0039,0000
389,9,0041,000A
389,10,003A,0018
389,11,0031,002A
389,12,0038,001F
389,13,0009,0022
389,14,FF80,FE8A
389,15,FF85,07A6
390,0,EE54,0000
390,1,09CC,FF72
390,2,FEDE,FFC6
390,3,FFF6,FFFA
390,4,FFFE,FFD6
390,5,0024,FFEE
390,6,0018,FFF4
390,7,001E,FFF6
390,8,001C,0000
390,9,001E,000A
390,10,0018,000C
390,11,0024,0012
390,12,FFFE,002A
390,13,FFF6,0006
390,14,FEDE,003A
390,15,09CC,008E
391,0,EE5C,0000
391,1,0873,03DC
391,2,FF59,FF82
391,3,FFE3,FFEF
391,4,FFDD,FFF3
391,5,FFEB,001F
391,6,FFE5,0002
391,7,FFEB,0004
391,8,FFE6,0000
391,9,FFEB,FFFC
391,10,FFE5,FFFE
391,11,FFEB,FFE1
391,12,FFDD,000D
391,13,FFE3,0011
391,14,FF59,007E
391,15,0873,FC24
392,0,008C,0000
392,1,FEC6,061D
392,2,005E,FEC6
392,3,0000,000F
392,4,FFDE,002E
392,5,FFC6,0011
392,6,FFD2,001A
392,7,FFCC,0007
392,8,FFC8,0000
392,9,FFCC,FFF9
392,10,FFD2,FFE6
392,11,FFC6,FFEF
392,12,FFDE,FFD2
392,13,0000,FFF1
392,14,005E,013A
392,15,FEC6,F9E3
393,0,1490,0000
393,1,F48E,000E
393,2,017A,0006
393,3,0010,0015
393,4,FFEE,001A
393,5,0008,000B
393,6,FFEC,0004
393,7,FFEE,0004
393,8,FFF0,0000
393,9,FFEE,FFFC
393,10,FFEC,FFFC
393,11,0008,FFF5
393,12,FFEE,FFE6
393,13,0010,FFEB
393,14,017A,FFFA
393,15,F48E,FFF2
394,0,0D59,0000
394,1,FA36,F996
394,2,002A,013F
394,3,0024,FFFF
394,4,0027,FFDE
394,5,001A,FFFB
394,6,0030,FFEB
394,7,0028,FFFA
394,8,002D,0000
394,9,0028,0006
394,10,0030,0015
394,11,001A,0005
394,12,0027,0022
394,13,0024,0001
394,14,002A,FEC1
394,15,FA36,066A
395,0,F761,0000
395,1,05B4,FC8F
395,2,FF04,007F
395,3,FFF5,FFF3
395,4,0025,FFE0
395,5,0025,FFDF
395,6,0022,FFF3
395,7,002A,FFF7
395,8,0029,0000
395,9,002A,0009
395,10,0022,000D
395,11,0025,0021
395,12,0025,0020
395,13,FFF5,000D
395,14,FF04,FF81
395,15,05B4,0371
396,0,EF0C,0000
396,1,0869,01E0
396,2,FF62,FFC2
396,3,FFE6,FFDA
396,4,FFF4,FFFC
396,5,FFF8,0000
396,6,0002,FFFE
396,7,FFF9,FFFE
396,8,0004,0000
396,9,FFF9,0002
396,10,0002,0002
396,11,FFF8,0000
396,12,FFF4,0004
396,13,FFE6,0026
396,14,FF62,003E
396,15,0869,FE20
397,0,F8A7,0000
397,1,0322,052F
397,2,FFD8,FEF2
397,3,FFE1,0012
397,4,FFE8,0013
397,5,FFE1,0016
397,6,FFDA,0010
397,7,FFDC,0007
397,8,FFD5,0000
397,9,FFDC,FFF9
397,10,FFDA,FFF0
397,11,FFE1,FFEA
397,12,FFE8,FFED
397,13,FFE1,FFEE
397,14,FFD8,010E
397,15,0322,FAD1
398,0,0C2B,0000
398,1,F8D1,02AF
398,2,00F4,FF7A
398,3,0018,0018
398,4,FFEA,0013
398,5,FFE0,001A
398,6,FFE6,000C
398,7,FFDF,0005
398,8,FFDD,0000
398,9,FFDF,FFFB
398,10,FFE6,FFF4
398,11,FFE0,FFE6
398,12,FFEA,FFED
398,13,0018,FFE8
398,14,00F4,0086
398,15,F8D1,FD51
399,0,0FF6,0000
399,1,F816,FBF4
399,2,00A4,00EB
399,3,0025,FFFE
399,4,0009,0003
399,5,001B,FFF2
399,6,0010,FFFD
399,7,000E,FFFC
399,8,0018,0000
399,9,000E,0004
399,10,0010,0003
399,11,001B,000E
399,12,0009,FFFD
399,13,0025,0002
399,14,00A4,FF15
399,15,F816,040C
400,0,FFE7,0000
400,1,0138,FB9B
400,2,FF87,00CB
400,3,FFFF,FFF0
400,4,0020,FFE1
400,5,001D,FFF4
400,6,0025,FFEF
400,7,0028,FFFB
400,8,0029,0000
400,9,0028,0005
400,10,0025,0011
400,11,001D,000C
400,12,0020,001F
400,13,FFFF,0010
400,14,FF87,FF35
400,15,0138,0465
401,0,F3F2,0000
401,1,0659,0045
401,2,FF70,FFC9
401,3,FFF2,FFF1
401,4,0005,FFF5
401,5,0004,FFE9
401,6,000E,FFFD
401,7,0011,FFF9
401,8,0008,0000
401,9,0011,0007
401,10,000E,0003
401,11,0004,0017
401,12,0005,000B
401,13,FFF2,000F
401,14,FF70,0037
401,15,0659,FFBB
402,0,F603,0000
402,1,04CA,0305
402,2,FF90,FF76
402,3,FFF7,FFF4
402,4,FFDA,001B
402,5,FFFD,0000
402,6,FFEC,0006
402,7,FFEA,0001
402,8,FFF1,0000
402,9,FFEA,FFFF
402,10,FFEC,FFFA
402,11,FFFD,0000
402,12,FFDA,FFE5
402,13,FFF7,000C
402,14,FF90,008A
402,15,04CA,FCFB
403,0,02F2,0000
403,1,FDCC,034F
403,2,0067,FF66
403,3,FFF8,0000
403,4,FFEB,0019
403,5,FFE8,001E
403,6,FFDF,0006
403,7,FFE0,0005
403,8,FFE4,0000
403,9,FFE0,FFFB
403,10,FFDF,FFFA
403,11,FFE8,FFE2
403,12,FFEB,FFE7
403,13,FFF8,0000
403,14,0067,009A
403,15,FDCC,FCB1
404,0,0CAD,0000
404,1,F927,FF12
404,2,00D7,003E
404,3,0007,0018
404,4,000F,0004
404,5,FFF3,FFF8
404,6,FFFF,0006
404,7,FFFB,0002
404,8,0001,0000
404,9,FFFB,FFFE
404,10,FFFF,FFFA
404,11,FFF3,0008
404,12,000F,FFFC
404,13,0007,FFE8
404,14,00D7,FFC2
404,15,F927,00EE
405,0,0632,0000
405,1,FD83,FC58
405,2,0003,00AA
405,3,0023,FFF0
405,4,0001,FFFF
405,5,0021,FFF2
405,6,001B,FFF2
405,7,001D,FFFA
405,8,0018,0000
405,9,001D,0006
405,10,001B,000E
405,11,0021,000E
405,12,0001,0001
405,13,0023,0010
405,14,0003,FF56
405,15,FD83,03A8
406,0,FA29,0000
406,1,0399,FE79
406,2,FF80,0025
406,3,FFE1,FFF0
406,4,001D,FFFA
406,5,000F,FFF2
406,6,0016,FFF5
406,7,0013,FFFB
406,8,0019,0000
406,9,0013,0005
406,10,0016,000B
406,11,000F,000E
406,12,001D,0006
406,13,FFE1,0010
406,14,FF80,FFDB
406,15,0399,0187
407,0,F695,0000
407,1,04BA,0164
407,2,FF89,FFC3
407,3,FFFA,FFFD
407,4,FFFC,FFF7
407,5,FFF9,0003
407,6,FFFB,FFFF
407,7,FFFC,0002
407,8,FFFB,0000
407,9,FFFC,FFFE
407,10,FFFB,0001
407,11,FFF8,FFFD
407,12,FFFC,0009
407,13,FFF9,0003
407,14,FF89,003D
407,15,04BA,FE9C
408,0,FD93,0000
408,1,00C9,02E5
408,2,000B,FF78
408,3,FFED,FFFE
408,4,FFF5,000C
408,5,FFEB,000E
408,6,FFE9,000A
408,7,FFEB,0001
408,8,FFE3,0000
408,9,FFEB,FFFF
408,10,FFE9,FFF6
408,11,FFEB,FFF2
408,12,FFF5,FFF4
408,13,FFED,0002
408,14,000B,0088
408,15,00C9,FD1B
409,0,07B1,0000
409,1,FB8C,00CC
409,2,0097,FFDB
409,3,0014,0017
409,4,FFF6,0007
409,5,FFF2,0005
409,6,FFF5,000B
409,7,FFF2,FFFE
409,8,FFF3,0000
409,9,FFF2,0002
409,10,FFF5,FFF5
409,11,FFF2,FFFB
409,12,FFF6,FFF9
409,13,0014,FFE9
409,14,0097,0025
409,15,FB8C,FF34
410,0,07A8,0000
410,1,FC69,FDBE
410,2,0042,006E
410,3,FFF9,FFFF
410,4,0012,FFFA
410,5,000F,FFFD
410,6,000C,FFFC
410,7,000B,FFFC
410,8,0010,0000
410,9,000B,0004
410,10,000C,0004
410,11,000F,0003
410,12,0012,0006
410,13,FFF9,0001
410,14,0042,FF92
410,15,FC69,0242
411,0,FF64,0000
411,1,00E4,FDFF
411,2,FFAD,0052
411,3,0017,0003
411,4,0007,FFE1
411,5,000F,FFFE
411,6,0011,FFF6
411,7,0015,FFFE
411,8,0012,0000
411,9,0016,0001
411,10,0011,000A
411,11,000F,0001
411,12,0007,001F
411,13,0017,FFFE
411,14,FFAD,FFAE
411,15,00E5,0202
412,0,F99D,0000
412,1,0363,0010
412,2,FFAB,0000
412,3,FFF1,FFED
412,4,0001,FFFC
412,5,0003,FFF5
412,6,0009,FFFE
412,7,0001,0000
412,8,0009,0000
412,9,0001,0000
412,10,0009,0002
412,11,0003,000B
412,12,0001,0004
412,13,FFF1,0013
412,14,FFAB,0000
412,15,0363,FFF0
413,0,FB42,0000
413,1,022C,01BF
413,2,FFDA,FFB5
413,3,0001,FFF5
413,4,FFF5,000F
413,5,FFED,0009
413,6,FFF8,0001
413,7,FFF6,FFFF
413,8,FFF0,0000
413,9,FFF6,0001
413,10,FFF8,FFFF
413,11,FFED,FFF7
413,12,FFF5,FFF1
413,13,0001,000B
413,14,FFDA,004B
413,15,022C,FE41
414,0,0242,0000
414,1,FE71,018A
414,2,0053,FFB3
414,3,FFE4,FFFB
414,4,0006,0022
414,5,FFF8,FFF9
414,6,FFEF,0009
414,7,FFF3,0004
414,8,FFEE,0000
414,9,FFF3,FFFC
414,10,FFEF,FFF7
414,11,FFF8,0007
414,12,0006,FFDE
414,13,FFE4,0005
414,14,0053,004D
414,15,FE71,FE76
415,0,0645,0000
415,1,FCBE,FF58
415,2,004C,001D
415,3,000C,0018
415,4,0007,FFEA
415,5,0000,0012
415,6,0002,FFF9
415,7,FFFE,FFFE
415,8,0001,0000
415,9,FFFE,0002
415,10,0002,0007
415,11,0000,FFEE
415,12,0007,0016
415,13,000C,FFE8
415,14,004C,FFE3
415,15,FCBE,00A8
416,0,02D2,0000
416,1,FEE6,FE43
416,2,FFFE,004C
416,3,0004,0001
416,4,0012,FFEE
416,5,0006,FFFD
416,6,000C,FFFA
416,7,000C,FFFF
416,8,000E,0000
416,9,000C,0001
416,10,000C,0006
416,11,0006,0003
416,12,0012,0012
416,13,0004,FFFF
416,14,FFFE,FFB4
416,15,FEE6,01BD
417,0,FCDA,0000
417,1,01E9,FF24
417,2,FFB7,0025
417,3,0008,0000
417,4,0002,FFF2
417,5,0006,FFF8
417,6,000B,FFFB
417,7,000D,FFFC
417,8,0006,0000
417,9,000D,0004
417,10,000B,0005
417,11,0006,0008
417,12,0002,000E
417,13,0008,0000
417,14,FFB7,FFDB
417,15,01E9,00DC
418,0,FB45,0000
418,1,0258,00EC
418,2,FFD6,FFD8
418,3,FFEE,FFE4
418,4,FFFE,000D
418,5,FFFC,0002
418,6,FFFE,0000
418,7,FFFA,FFFE
418,8,FFFF,0000
418,9,FFFA,0002
418,10,FFFE,0000
418,11,FFFC,FFFE
418,12,FFFE,FFF3
418,13,FFEE,001C
418,14,FFD6,0028
418,15,0258,FF14
419,0,FF6B,0000
419,1,0001,016F
419,2,0019,FFAB
419,3,FFF6,001E
419,4,FFFC,FFF1
419,5,FFFC,0008
419,6,FFF3,0007
419,7,FFF5,0001
419,8,FFF5,0000
419,9,FFF5,FFFF
419,10,FFF3,FFF9
419,11,FFFC,FFF8
419,12,FFFC,000F
419,13,FFF6,FFE2
419,14,0019,0055
419,15,0001,FE91
420,0,03D8,0000
420,1,FDE1,0029
420,2,003A,0003
420,3,0010,FFF4
420,4,FFFD,0003
420,5,FFF2,000C
420,6,0000,0003
420,7,FFFD,FFFD
420,8,FFFA,0000
420,9,FFFD,0003
420,10,0000,FFFD
420,11,FFF2,FFF4
420,12,FFFD,FFFD
420,13,0010,000C
420,14,003A,FFFD
420,15,FDE1,FFD7
421,0,0359,0000
421,1,FE76,FEE9
421,2,0015,002F
421,3,FFFA,0008
421,4,0012,FFFF
421,5,0006,FFF4
421,6,0003,FFFF
421,7,0006,0001
421,8,000B,0000
421,9,0006,FFFF
421,10,0003,0001
421,11,0006,000C
421,12,0012,0001
421,13,FFFA,FFF8
421,14,0015,FFD1
421,15,FE76,0117
422,0,FF78,0000
422,1,0087,FF18
422,2,FFDC,002D
422,3,000D,FFFB
422,4,FFF7,FFF3
422,5,000F,FFFF
422,6,0008,FFFB
422,7,0009,0000
422,8,000A,0000
422,9,0009,0000
422,10,0008,0005
422,11,000F,0001
422,12,FFF7,000D
422,13,000D,0005
422,14,FFDC,FFD3
422,15,0087,00E8
423,0,FD3F,0000
423,1,0177,0042
423,2,FFD9,FFEA
423,3,0002,FFFA
423,4,FFF7,0000
423,5,FFFC,0000
423,6,0003,FFFC
423,7,0003,0000
423,8,FFFB,0000
423,9,0003,0000
423,10,0003,0004
423,11,FFFC,0000
423,12,FFF7,0000
423,13,0002,0006
423,14,FFD9,0016
423,15,0177,FFBE
424,0,FEB1,0000
424,1,0082,00B3
424,2,0001,FFE7
424,3,000F,FFEF
424,4,FFE2,0021
424,5,0005,FFF1
424,6,FFF9,0001
424,7,FFFA,0001
424,8,FFF7,0000
424,9,FFFA,FFFF
424,10,FFF9,FFFF
424,11,0005,000F
424,12,FFE2,FFDF
424,13,000F,0011
424,14,0001,0019
424,15,0082,FF4D
425,0,014E,0000
425,1,FF2F,0078
425,2,0029,FFE5
425,3,FFEA,FFED
425,4,0000,0014
425,5,0004,0009
425,6,FFFD,FFF7
425,7,FFF7,0004
425,8,FFFE,0000
425,9,FFF7,FFFC
425,10,FFFD,0009
425,11,0004,FFF7
425,12,0000,FFEC
425,13,FFEA,0013
425,14,0029,001B
425,15,FF2F,FF88
426,0,0276,0000
426,1,FECB,FFB7
426,2,0012,0005
426,3,FFFD,0010
426,4,0011,FFFD
426,5,FFF7,FFF8
426,6,0002,0007
426,7,0005,FFFB
426,8,FFF8,0000
426,9,0005,0005
426,10,0002,FFF9
426,11,FFF7,0008
426,12,0011,0003
426,13,FFFD,FFF0
426,14,0012,FFFB
426,15,FECB,0049
427,0,013D,0000
427,1,FF82,FF55
427,2,FFF7,0024
427,3,0011,FFF1
427,4,FFFB,000C
427,5,000B,FFF3
427,6,0003,0000
427,7,0006,FFFF
427,8,0001,0000
427,9,0006,0001
427,10,0003,0000
427,11,000B,000D
427,12,FFFB,FFF4
427,13,0011,000F
427,14,FFF7,FFDC
427,15,FF82,00AB
428,0,FF29,0000
428,1,008C,FFAE
428,2,FFEE,0016
428,3,FFEA,FFEF
428,4,0011,000A
428,5,0000,0001
428,6,0001,FFFC
428,7,0006,FFFC
428,8,FFFD,0000
428,9,0006,0004
428,10,0002,0004
428,11,0000,FFFF
428,12,0011,FFF6
428,13,FFEA,0011
428,14,FFEF,FFEA
428,15,008C,0052
429,0,FECD,0000
429,1,008F,004E
429,2,FFFF,FFEA
429,3,FFF4,000C
429,4,000F,FFF6
429,5,FFF8,FFF8
429,6,0001,0004
429,7,0001,FFFE
429,8,FFFD,0000
429,9,0001,0002
429,10,0001,FFFC
429,11,FFF8,0008
429,12,000F,000A
429,13,FFF4,FFF4
429,14,FFFF,0016
429,15,008F,FFB2
430,0,FFFD,0000
430,1,FFEF,0062
430,2,0004,FFE5
430,3,0007,0007
430,4,FFF3,FFF4
430,5,0005,000B
430,6,FFFC,FFFF
430,7,FFFD,FFFE
430,8,FFFD,0000
430,9,FFFD,0002
430,10,FFFC,0001
430,11,0005,FFF5
430,12,FFF3,000C
430,13,0007,FFF9
430,14,0004,001B
430,15,FFEF,FF9E
431,0,011C,0000
431,1,FF69,FFF7
431,2,000C,0004
431,3,0002,FFFA
431,4,0002,0002
431,5,FFF8,FFFE
431,6,0002,0002
431,7,FFFD,FFFF
431,8,0004,0000
431,9,FFFD,0001
431,10,0002,FFFE
431,11,FFF8,0002
431,12,0002,FFFE
431,13,0002,0006
431,14,000C,FFFC
431,15,FF69,0009
432,0,00D2,0000
432,1,FFA5,FFB6
432,2,FFFF,000B
432,3,FFFF,0003
432,4,0004,FFFA
432,5,0005,0005
432,6,FFFF,FFFD
432,7,0003,0000
432,8,0002,0000
432,9,0003,0000
432,10,FFFF,0003
432,11,0005,FFFB
432,12,0004,0006
432,13,FFFF,FFFD
432,14,FFFF,FFF5
432,15,FFA5,004A
433,0,FFE6,0000
433,1,001D,FFBF
433,2,FFF9,0010
433,3,0004,0001
433,4,FFFD,FFFD
433,5,0001,FFFA
433,6,0003,0002
433,7,0000,FFFD
433,8,0000,0000
433,9,0001,0003
433,10,0003,FFFE
433,11,0002,0005
433,12,FFFD,0003
433,13,0005,0000
433,14,FFF9,FFF0
433,15,001E,0041
434,0,FF71,0000
434,1,0047,001B
434,2,FFF9,FFFA
434,3,0006,FFEC
434,4,FFF7,0008
434,5,0004,0000
434,6,FFFD,FFFE
434,7,0003,FFFF
434,8,FFFD,0000
434,9,0003,0001
434,10,FFFD,0002
434,11,0004,0000
434,12,FFF7,FFF8
434,13,0006,0014
434,14,FFF9,0006
434,15,0047,FFE5
435,0,FFC2,0000
435,1,001B,0013
435,2,0003,FFFE
435,3,FFE7,0002
435,4,0011,FFFD
435,5,FFFB,FFFC
435,6,FFFD,0004
435,7,0003,FFFD
435,8,FFFC,0000
435,9,0003,0003
435,10,FFFD,FFFC
435,11,FFFB,0004
435,12,0011,0003
435,13,FFE7,FFFE
435,14,0003,0002
435,15,001B,FFED
436,0,003D,0000
436,1,FFDF,0027
436,2,FFF9,FFF0
436,3,0014,0013
436,4,FFF1,FFEE
436,5,0003,0005
436,6,FFFF,FFFE
436,7,0002,0001
436,8,0001,0000
436,9,0001,FFFF
436,10,FFFF,0002
436,11,0002,FFFB
436,12,FFF1,0012
436,13,0015,FFED
436,14,FFF9,0010
436,15,FFE0,FFD9
437,0,00BD,0000
437,1,FF9D,FFEF
437,2,0009,000C
437,3,0009,FFEA
437,4,FFE9,000E
437,5,000F,FFFC
437,6,FFFD,0000
437,7,FFFB,FFFD
437,8,0005,0000
437,9,FFFB,0003
437,10,FFFD,0000
437,11,000F,0004
437,12,FFE9,FFF2
437,13,0009,0016
437,14,0009,FFF4
437,15,FF9D,0011
438,0,0083,0000
438,1,FFC9,FFD0
438,2,FFFD,0007
438,3,000A,FFFC
438,4,FFFA,0009
438,5,FFFE,0000
438,6,0007,FFFF
438,7,FFFB,0000
438,8,0009,0000
438,9,FFFB,0000
438,10,0007,0001
438,11,FFFE,0000
438,12,FFFA,FFF7
438,13,000A,0004
438,14,FFFD,FFF9
438,15,FFC9,0030
439,0,0025,0000
439,1,FFF4,FFF9
439,2,0004,0002
439,3,FFF0,FFE6
439,4,0009,0018
439,5,0004,FFF4
439,6,FFFF,0002
439,7,0004,FFFF
439,8,FFFD,0000
439,9,0004,0001
439,10,FFFE,FFFE
439,11,0004,000C
439,12,0009,FFE8
439,13,FFF0,001A
439,14,0003,FFFE
439,15,FFF4,0007
440,0,003B,0000
440,1,FFE2,FFFF
440,2,0003,FFF7
440,3,FFF9,000F
440,4,0006,FFFB
440,5,0000,FFFF
440,6,FFFF,0001
440,7,0000,FFFF
440,8,FFFD,0000
440,9,0000,0001
440,10,FFFF,FFFF
440,11,0001,0001
440,12,0006,0005
440,13,FFFA,FFF1
440,14,0003,0009
440,15,FFE2,0001
441,0,004A,0000
441,1,FFE5,FFFF
441,2,FFF5,0007
441,3,0008,FFE5
441,4,0006,0016
441,5,FFF6,FFFD
441,6,0005,FFFD
441,7,0001,FFFF
441,8,FFFE,0000
441,9,0001,0001
441,10,0005,0003
441,11,FFF6,0003
441,12,0006,FFEA
441,13,0008,001B
441,14,FFF5,FFF9
441,15,FFE5,0001
442,0,009A,0000
442,1,FFB2,0004
442,2,000F,FFF2
442,3,FFDC,000F
442,4,0021,FFFD
442,5,FFFE,FFFC
442,6,FFFF,FFFE
442,7,0001,0000
442,8,0000,0000
442,9,0000,0000
442,10,FFFF,0002
442,11,FFFE,0005
442,12,0021,0003
442,13,FFDC,FFF0
442,14,000F,000E
442,15,FFB1,FFFC
443,0,00B4,0000
443,1,FFB0,FFE1
443,2,FFF6,0009
443,3,001C,0009
443,4,FFF4,FFF4
443,5,FFFC,0001
443,6,0001,0001
443,7,0004,FFFD
443,8,FFFC,0000
443,9,0004,0003
443,10,0002,FFFF
443,11,FFFC,FFFF
443,12,FFF4,000C
443,13,001C,FFF7
443,14,FFF7,FFF7
443,15,FFB0,001F
444,0,00A0,0000
